Date,supply/active_2y_3y
2019-08-12,14311365.8038703
2019-08-13,14265189.6152944
2019-08-14,14224935.0639492
2019-08-15,14211734.40978
2019-08-16,14219472.4712892
2019-08-17,14197685.3445682
2019-08-18,14227220.7119777
2019-08-19,14164841.2594575
2019-08-20,14508600.0043658
2019-08-21,14855173.3957492
2019-08-22,14838707.632261
2019-08-23,14878737.6561711
2019-08-24,14938308.963638
2019-08-25,14994033.9118545
2019-08-26,14972178.10056
2019-08-27,14923092.2594705
2019-08-28,14902814.4686522
2019-08-29,14953088.1527694
2019-08-30,14968038.7445377
2019-08-31,15051849.9724787
2019-09-01,15089732.407495
2019-09-02,15117906.8928305
2019-09-03,15182999.1151839
2019-09-04,15173028.943418
2019-09-05,15177754.2665155
2019-09-06,15191903.4236452
2019-09-07,15300931.6938398
2019-09-08,15321747.2116269
2019-09-09,15349937.3644483
2019-09-10,15363591.6010213
2019-09-11,15388534.0244893
2019-09-12,15398249.4389549
2019-09-13,15418558.5555875
2019-09-14,15440979.7973101
2019-09-15,15445825.8846061
2019-09-16,15387939.9691757
2019-09-17,15399130.5310945
2019-09-18,15411424.7605252
2019-09-19,15436720.6797332
2019-09-20,15485574.5121854
2019-09-21,15503422.7671956
2019-09-22,15544181.8228647
2019-09-23,15572924.0300945
2019-09-24,15574320.5872792
2019-09-25,15588024.9052798
2019-09-26,15608937.9121978
2019-09-27,15757770.5517453
2019-09-28,15788078.7170652
2019-09-29,15787235.3262864
2019-09-30,15797182.6214526
2019-10-01,15919638.0277736
2019-10-02,15884033.0980794
2019-10-03,15916499.975037
2019-10-04,15940955.5903191
2019-10-05,15937052.6715917
2019-10-06,16067461.9542379
2019-10-07,16086525.3324278
2019-10-08,16088593.2183135
2019-10-09,16031374.2620743
2019-10-10,16079463.6346809
2019-10-11,16043544.3030294
2019-10-12,16377611.7434313
2019-10-13,16384907.7620655
2019-10-14,16465584.9424138
2019-10-15,16487165.7457206
2019-10-16,16459279.811707
2019-10-17,16513685.0467171
2019-10-18,16558914.1996207
2019-10-19,16579341.5842321
2019-10-20,16619309.1790096
2019-10-21,16625326.9948962
2019-10-22,16633075.5086553
2019-10-23,16643348.6816923
