Date,mining/thermocap
2016-01-16,4363744.632023851
2016-01-17,4396635.855337299
2016-01-18,4434237.208959824
2016-01-19,4469872.736706392
2016-01-20,4508549.778228967
2016-01-21,4548017.66345035
2016-01-22,4587992.265756677
2016-01-23,4633251.272686627
2016-01-24,4691614.178375797
2016-01-25,4750775.42291462
2016-01-26,4820205.0360901505
2016-01-27,4882942.063841538
2016-01-28,4949151.939676739
2016-01-29,5014835.979556574
2016-01-30,5080882.767412452
2016-01-31,5142244.741084454
2016-02-01,5200850.856534885
2016-02-02,5258587.5384301
2016-02-03,5324760.34933693
2016-02-04,5391889.634765633
2016-02-05,5458722.102905681
2016-02-06,5524627.637693807
2016-02-07,5596454.997774462
2016-02-08,5679130.761090146
2016-02-09,5771402.295871002
2016-02-10,5884324.609776229
2016-02-11,6014290.591142426
2016-02-12,6169668.894417435
2016-02-13,6303076.183219765
2016-02-14,6431634.048200071
2016-02-15,6574262.520266356
2016-02-16,6701800.0061087515
2016-02-17,6806607.125244526
2016-02-18,6912597.677438295
2016-02-19,7032169.089161494
2016-02-20,7149772.149472712
2016-02-21,7267520.321563111
2016-02-22,7405366.765088992
2016-02-23,7554147.75792184
2016-02-24,7707727.05011595
2016-02-25,7875563.51817802
2016-02-26,8034746.685132584
2016-02-27,8197889.795559397
2016-02-28,8368345.454877142
2016-02-29,8529716.923342107
2016-03-01,8708585.667661138
2016-03-02,8920468.510128638
2016-03-03,9160580.490434775
2016-03-04,9399614.857798673
2016-03-05,9692987.198988551
2016-03-06,9973552.826123502
2016-03-07,10239506.71690449
2016-03-08,10487241.187431222
2016-03-09,10756023.46814708
2016-03-10,11057522.721831292
2016-03-11,11369077.564758923
2016-03-12,11712144.328130523
2016-03-13,12099629.533274105
2016-03-14,12454881.500968527
2016-03-15,12852197.388523234
2016-03-16,13270122.972965995
2016-03-17,13641408.041892234
2016-03-18,13960178.936524428
2016-03-19,14298304.259767715
2016-03-20,14622307.173026664
2016-03-21,14966995.252452906
2016-03-22,15334964.609443523
2016-03-23,15706653.829522407
2016-03-24,16072216.243583042
2016-03-25,16416586.20086449
2016-03-26,16765224.154432828
2016-03-27,17103719.35927255
2016-03-28,17456388.873369757
2016-03-29,17821213.01146321
2016-03-30,18196587.544488434
2016-03-31,18567074.999447882
2016-04-01,18939256.435889594
2016-04-02,19298062.28231764
2016-04-03,19665697.165805142
2016-04-04,20028720.401625004
2016-04-05,20372547.858157273
2016-04-06,20708966.388526715
2016-04-07,21034318.27858039
2016-04-08,21350688.842978235
2016-04-09,21648449.33631911
2016-04-10,21923728.106083833
2016-04-11,22187836.50371692
2016-04-12,22436340.09389909
2016-04-13,22683036.9795541
2016-04-14,22947526.800009776
2016-04-15,23213446.944147278
2016-04-16,23475962.07721772
2016-04-17,23768138.299568474
2016-04-18,24065061.491571587
2016-04-19,24349358.8014092
2016-04-20,24625458.084576145
2016-04-21,24893045.962087054
2016-04-22,25147739.3240575
2016-04-23,25403977.977022294
2016-04-24,25664546.191542782
2016-04-25,25918199.653768044
2016-04-26,26149360.284415055
2016-04-27,26392915.506186634
2016-04-28,26628400.57210162
2016-04-29,26865361.77786848
2016-04-30,27127815.58219647
2016-05-01,27397272.99158178
2016-05-02,27701548.324214645
2016-05-03,28006958.62395435
2016-05-04,28307602.401175592
2016-05-05,28611729.672071308
2016-05-06,28920118.253173504
2016-05-07,29216487.255854975
2016-05-08,29513833.417120956
2016-05-09,29820961.178689897
2016-05-10,30125159.412322707
2016-05-11,30435519.221241977
2016-05-12,30774683.536248486
2016-05-13,31118797.81807032
2016-05-14,31448211.24183334
2016-05-15,31776091.610463984
2016-05-16,32108967.904554695
2016-05-17,32488504.182234816
2016-05-18,32912920.483797316
2016-05-19,33361562.333826613
2016-05-20,33820587.04021984
2016-05-21,34250781.74143295
2016-05-22,34703999.79309962
2016-05-23,35154331.343755
2016-05-24,35571880.59891885
2016-05-25,35977529.91402301
2016-05-26,36379626.5145395
2016-05-27,36749328.393924266
2016-05-28,37119180.80975652
2016-05-29,37510578.84487045
2016-05-30,37912287.71885482
2016-05-31,38328956.41646984
2016-06-01,38778919.92607488
2016-06-02,39227080.12970335
2016-06-03,39671588.49994423
2016-06-04,40115898.728394754
2016-06-05,40552830.207353085
2016-06-06,41004665.37356402
2016-06-07,41456803.76979232
2016-06-08,41926882.85217513
2016-06-09,42394263.23263954
2016-06-10,42838342.52891775
2016-06-11,43291259.06761024
2016-06-12,43763327.91957205
2016-06-13,44298439.04432791
2016-06-14,44883563.813995875
2016-06-15,45470099.09663259
2016-06-16,46099950.0043138
2016-06-17,46686981.834649086
2016-06-18,47128366.11251801
2016-06-19,47538203.5938559
2016-06-20,47910875.472599395
2016-06-21,48296436.10834158
2016-06-22,48768976.08756467
2016-06-23,49191216.538306855
2016-06-24,49642731.60091536
2016-06-25,50099219.24029253
2016-06-26,50555328.48753211
2016-06-27,51006654.4269364
2016-06-28,51437132.39281856
2016-06-29,51827882.27399912
2016-06-30,52229962.16244638
2016-07-01,52627348.65764495
2016-07-02,53012003.30096743
2016-07-03,53394075.01692013
2016-07-04,53767758.19887325
2016-07-05,54107054.715592004
2016-07-06,54470605.42366058
2016-07-07,54797624.06036848
2016-07-08,55138452.563001946
2016-07-09,55510861.37872677
2016-07-10,55863580.7919299
2016-07-11,56208249.63278493
2016-07-12,56552406.17237478
2016-07-13,56898238.32797374
2016-07-14,57253605.66949718
2016-07-15,57639332.005057074
2016-07-16,58021917.75787608
2016-07-17,58388710.57396983
2016-07-18,58764110.408093095
2016-07-19,59127912.14661414
2016-07-20,59528834.48590125
2016-07-21,59945175.17010264
2016-07-22,60378722.286595695
2016-07-23,60854288.144764096
2016-07-24,61279880.91170854
2016-07-25,61707096.23733354
2016-07-26,62111009.11268076
2016-07-27,62531893.71619639
2016-07-28,62950058.06325151
2016-07-29,63362394.729097866
2016-07-30,63771283.521239795
2016-07-31,64168542.286669485
2016-08-01,64536385.28274153
2016-08-02,64856599.16271223
2016-08-03,65165313.087663405
2016-08-04,65523815.60451236
2016-08-05,65887787.53556163
2016-08-06,66236244.225072265
2016-08-07,66593918.14185395
2016-08-08,66953166.059145615
2016-08-09,67337357.25100216
2016-08-10,67736371.04131466
2016-08-11,68123311.96860959
2016-08-12,68506362.11737695
2016-08-13,68885610.2654618
2016-08-14,69254263.7465523
2016-08-15,69619695.95971854
2016-08-16,69978754.96342948
2016-08-17,70334882.09145683
2016-08-18,70698278.26170422
2016-08-19,71044554.88139823
2016-08-20,71404408.30618122
2016-08-21,71767506.91701673
2016-08-22,72132421.42057793
2016-08-23,72491963.7473824
2016-08-24,72851069.83820271
2016-08-25,73210939.74210896
2016-08-26,73573919.64662285
2016-08-27,73939929.46748114
2016-08-28,74295104.51787719
2016-08-29,74648770.46756686
2016-08-30,75004339.21835354
2016-08-31,75369586.09792711
2016-09-01,75760150.90845445
2016-09-02,76155163.15703517
2016-09-03,76535859.14675522
2016-09-04,76914994.95920096
2016-09-05,77295433.98432249
2016-09-06,77665786.54324827
2016-09-07,78048257.37297483
2016-09-08,78417706.81554753
2016-09-09,78787759.46211436
2016-09-10,79162146.85244423
2016-09-11,79547446.67020357
2016-09-12,79928209.43971094
2016-09-13,80311843.25122462
2016-09-14,80701574.49696247
2016-09-15,81087341.37771334
2016-09-16,81480696.00021768
2016-09-17,81885263.95785657
2016-09-18,82260851.74573417
2016-09-19,82701925.3830649
2016-09-20,83147479.9175267
2016-09-21,83590930.81544337
2016-09-22,84006397.5107602
2016-09-23,84464669.33208832
2016-09-24,84901292.04004188
2016-09-25,85350028.39624956
2016-09-26,85767681.6804553
2016-09-27,86234887.44529904
2016-09-28,86667973.56399044
2016-09-29,87096135.36242144
2016-09-30,87515777.40263954
2016-10-01,87972719.09295747
2016-10-02,88444705.50667383
2016-10-03,88887361.59898503
2016-10-04,89319735.15397526
2016-10-05,89762182.9035
2016-10-06,90188715.84968056
2016-10-07,90658572.09513195
2016-10-08,91107210.76275565
2016-10-09,91524051.75086762
2016-10-10,91919291.87129296
2016-10-11,92307883.29863237
2016-10-12,92699459.5076341
2016-10-13,93117670.5307591
2016-10-14,93512957.81122784
2016-10-15,93896415.91461977
2016-10-16,94291591.32743879
2016-10-17,94678368.52370398
2016-10-18,95095729.9590577
2016-10-19,95504687.52140579
2016-10-20,95921191.03020136
2016-10-21,96308206.53747566
2016-10-22,96690757.86714037
2016-10-23,97068115.48832093
2016-10-24,97452322.28782614
2016-10-25,97819994.99243551
2016-10-26,98190270.4261508
2016-10-27,98551088.91743553
2016-10-28,98901533.62043683
2016-10-29,99223078.47737585
2016-10-30,99564383.74821244
2016-10-31,99929513.83428015
2016-11-01,100257247.07852928
2016-11-02,100599395.7090447
2016-11-03,100941033.55113454
2016-11-04,101281661.0164872
2016-11-05,101631481.08062132
2016-11-06,101983081.71654363
2016-11-07,102350911.24212523
2016-11-08,102708287.62645465
2016-11-09,103040447.16798025
2016-11-10,103377139.32273611
2016-11-11,103705645.18052258
2016-11-12,104029980.05864757
2016-11-13,104359487.35383528
2016-11-14,104678770.82777952
2016-11-15,104996515.16332097
2016-11-16,105317525.68304102
2016-11-17,105627700.61435613
2016-11-18,105950436.44967514
2016-11-19,106266879.05044663
2016-11-20,106581440.00346203
2016-11-21,106885831.45922808
2016-11-22,107192644.04047808
2016-11-23,107514835.12161957
2016-11-24,107826192.8348227
2016-11-25,108141971.43778169
2016-11-26,108449820.62683769
2016-11-27,108759135.24701022
2016-11-28,109061605.01326998
2016-11-29,109338423.4570395
2016-11-30,109612880.71926172
2016-12-01,109884330.5082168
2016-12-02,110139068.0793138
2016-12-03,110393911.31684636
2016-12-04,110639210.53353038
2016-12-05,110867003.57365625
2016-12-06,111087003.16087846
2016-12-07,111336518.43390363
2016-12-08,111609948.92550737
2016-12-09,111874480.26321135
2016-12-10,112142120.37891883
2016-12-11,112406809.75800411
2016-12-12,112672160.58675411
2016-12-13,112942459.213768
2016-12-14,113210794.10457529
2016-12-15,113462188.60604014
2016-12-16,113711304.38123545
2016-12-17,113957453.27123654
2016-12-18,114209468.57969575
2016-12-19,114456001.67667274
2016-12-20,114700018.73647851
2016-12-21,114945689.39120398
2016-12-22,115184918.24037065
2016-12-23,115416197.4656072
2016-12-24,115645191.70071137
2016-12-25,115878002.18121701
2016-12-26,116108381.6593507
2016-12-27,116339127.56720443
2016-12-28,116572758.72645573
2016-12-29,116838866.22450261
