Date,indicators/asol
2016-12-25,16.8805634104283
2016-12-26,18.1924116257889
2016-12-27,17.9451256856101
2016-12-28,16.8989336881731
2016-12-29,17.628247062733
2016-12-30,20.0881000332033
2016-12-31,13.7192821004938
2017-01-01,14.4310827564664
2017-01-02,18.2857141860781
2017-01-03,20.4089278619429
2017-01-04,17.0649977091506
2017-01-05,18.811265000501
2017-01-06,14.8845414417642
2017-01-07,16.3218149794986
2017-01-08,16.6764093408366
2017-01-09,15.1285180711382
2017-01-10,17.8565417406966
2017-01-11,15.0970812506047
2017-01-12,19.3197796098539
2017-01-13,18.6802391241603
2017-01-14,16.4873612697831
2017-01-15,19.8401821589244
2017-01-16,17.2345234475963
2017-01-17,16.561969975722
2017-01-18,19.1273254026435
2017-01-19,16.2885259457562
2017-01-20,14.8732347327159
2017-01-21,14.1064783197563
2017-01-22,18.2011062159862
2017-01-23,16.0951301162051
2017-01-24,15.7745585171772
2017-01-25,15.5502499428292
2017-01-26,15.7399457172765
2017-01-27,17.6703155401002
2017-01-28,15.4885589768539
2017-01-29,16.979351986274
2017-01-30,18.2577136367617
2017-01-31,19.6106417605008
2017-02-01,18.626714486662
2017-02-02,25.472572282509
2017-02-03,18.6585571074597
2017-02-04,16.8189620507464
2017-02-05,20.3596947883422
2017-02-06,20.4190628723225
2017-02-07,20.7286051553408
2017-02-08,20.8644054117974
2017-02-09,19.7092721696919
2017-02-10,21.0446843822453
2017-02-11,18.6605477878187
2017-02-12,20.4334312013964
2017-02-13,20.8139771634292
2017-02-14,21.7248076689968
2017-02-15,21.3946367708964
2017-02-16,19.2209772185849
2017-02-17,18.5811243144588
2017-02-18,18.5576196257996
2017-02-19,19.6716557273733
2017-02-20,19.5041906445888
2017-02-21,18.5340420643916
2017-02-22,20.4744346006141
2017-02-23,18.0445285236435
2017-02-24,24.3500843552413
2017-02-25,23.5807156343343
2017-02-26,20.2511915193037
2017-02-27,20.4992415164395
2017-02-28,23.3403720888228
2017-03-01,23.6208034914275
2017-03-02,47.0416801775029
2017-03-03,25.1007203974766
2017-03-04,23.4022877390581
2017-03-05,27.6423497250031
2017-03-06,21.748829075006
2017-03-07,22.0320112688451
2017-03-08,20.1418915667135
2017-03-09,20.2045096659143
2017-03-10,20.3885199268089
2017-03-11,19.7156112773959
2017-03-12,24.7154794267346
2017-03-13,31.0624778856721
2017-03-14,24.5395951215813
2017-03-15,23.2718297753107
2017-03-16,30.9898953815911
2017-03-17,27.4552421559264
2017-03-18,20.4218456498175
2017-03-19,20.956996721663
2017-03-20,22.2011941887235
2017-03-21,21.377378612265
2017-03-22,19.8050805289879
2017-03-23,22.8303543400975
2017-03-24,20.3910497882461
2017-03-25,22.7611400968187
2017-03-26,23.6363773651739
2017-03-27,34.4555960578093
2017-03-28,26.420492418534
2017-03-29,25.0896651858902
2017-03-30,24.1965962982485
2017-03-31,35.0658387242564
2017-04-01,25.2355104490859
2017-04-02,21.901375116499
2017-04-03,20.3427387178382
2017-04-04,19.1849774410235
2017-04-05,22.1163412810714
2017-04-06,18.5156357561779
2017-04-07,18.6381504024625
2017-04-08,15.2875857185436
2017-04-09,18.6731443073315
2017-04-10,17.6735024964847
2017-04-11,17.5181143675595
2017-04-12,19.1117287700738
2017-04-13,17.0164353105202
2017-04-14,18.8166765826461
2017-04-15,17.1765244234929
2017-04-16,18.7245723679005
2017-04-17,21.4279971455907
2017-04-18,17.1923890972278
2017-04-19,20.4827944123287
2017-04-20,21.2126897900199
2017-04-21,21.5186839111991
2017-04-22,21.3513650405246
2017-04-23,20.9331334787468
2017-04-24,24.7587367122393
2017-04-25,21.5813541733614
2017-04-26,21.8151701043771
2017-04-27,17.0134873267223
2017-04-28,19.3505651628835
2017-04-29,23.0400080102519
2017-04-30,21.8914250424358
2017-05-01,20.5854529933799
2017-05-02,20.032851237599
2017-05-03,19.3157306958447
2017-05-04,22.610914765539
2017-05-05,23.524098744095
2017-05-06,19.6837475432267
2017-05-07,20.3399217783873
2017-05-08,19.1777625263246
2017-05-09,19.4887917448207
2017-05-10,20.7889552002096
2017-05-11,21.0159604466593
2017-05-12,20.0268145062238
2017-05-13,21.346137838114
2017-05-14,20.4941984552714
2017-05-15,19.5090699132875
2017-05-16,19.5492931965032
2017-05-17,16.9707356727937
2017-05-18,16.6783965959806
2017-05-19,21.0964615823224
2017-05-20,19.3228352268866
2017-05-21,21.3516236024762
2017-05-22,22.643553914854
2017-05-23,19.0919073175898
2017-05-24,20.0206545416646
2017-05-25,20.9448575622887
2017-05-26,18.6934804793276
2017-05-27,18.6919314851569
2017-05-28,17.7918902600978
2017-05-29,16.1034034810766
2017-05-30,18.0828367171843
2017-05-31,16.6371653553164
2017-06-01,17.4533017934452
2017-06-02,15.1256408167783
2017-06-03,15.6511415132798
2017-06-04,17.5302685225971
2017-06-05,15.4648696495978
2017-06-06,15.3921515381257
2017-06-07,16.3440753232544
2017-06-08,14.8636594933995
2017-06-09,14.3027467793391
2017-06-10,16.0482663274615
2017-06-11,18.5897163199972
2017-06-12,17.0057130792195
2017-06-13,14.5342514912185
2017-06-14,13.6145117813173
2017-06-15,13.6491458956094
2017-06-16,13.6273957278476
2017-06-17,12.6974242947432
2017-06-18,11.3124414199741
2017-06-19,13.1531070188542
2017-06-20,10.2214695654486
2017-06-21,11.1290259865621
2017-06-22,12.0108144228494
2017-06-23,11.6187378614626
2017-06-24,9.96599552898412
2017-06-25,9.93745267098094
2017-06-26,9.44154863281925
2017-06-27,11.4296533466617
2017-06-28,9.58851137121396
2017-06-29,10.0508892136151
2017-06-30,10.6147673896632
2017-07-01,10.8681105846521
2017-07-02,10.5276506721439
2017-07-03,9.86800199419438
2017-07-04,9.59619533550468
2017-07-05,10.9240479201928
2017-07-06,10.198723810454
2017-07-07,12.1684738722691
2017-07-08,10.5872998519501
2017-07-09,9.50931320756163
2017-07-10,10.4673846928693
2017-07-11,11.356133948367
2017-07-12,9.88759546814127
2017-07-13,9.52548495980335
2017-07-14,9.43425622191081
2017-07-15,9.1422616732691
2017-07-16,10.5840171445124
2017-07-17,9.17288915016342
2017-07-18,9.84295577847273
2017-07-19,10.1623913975794
2017-07-20,10.7909465817517
2017-07-21,10.2832064578306
2017-07-22,10.1705108464854
2017-07-23,11.9821421050253
2017-07-24,10.0673588396653
2017-07-25,10.7111465511596
2017-07-26,10.2333263540689
2017-07-27,11.0690226842233
2017-07-28,12.5207356031126
2017-07-29,11.0191212554303
2017-07-30,11.3153320081225
2017-07-31,10.8526453586718
2017-08-01,11.4029119519049
2017-08-02,12.0194145587773
2017-08-03,11.7051995825609
2017-08-04,11.1918838849944
2017-08-05,10.7815703643499
2017-08-06,11.5982064500462
2017-08-07,11.8047178402887
2017-08-08,12.2749507484677
2017-08-09,11.453721157702
2017-08-10,12.2184658453026
2017-08-11,11.6306185182429
2017-08-12,11.6650172780049
2017-08-13,12.0245158068283
2017-08-14,12.8399579897022
2017-08-15,11.8791918943235
2017-08-16,8.7788578236217
2017-08-17,9.302585412547
2017-08-18,7.87615631120309
2017-08-19,8.68776794642686
2017-08-20,9.74718781921316
2017-08-21,9.99871897159618
2017-08-22,9.99290978875944
2017-08-23,9.70861628637006
2017-08-24,10.0744979414028
2017-08-25,10.5208171535258
2017-08-26,10.8246938400663
2017-08-27,10.1137662798624
2017-08-28,10.4555255154599
2017-08-29,11.4776285970891
2017-08-30,11.2381250053725
2017-08-31,10.6881491262249
2017-09-01,11.3239418064605
2017-09-02,11.1872942740974
2017-09-03,10.5787657156726
2017-09-04,11.3875709086744
2017-09-05,10.1212100542386
2017-09-06,9.24505670555054
2017-09-07,8.71808674457244
2017-09-08,8.9530962110821
2017-09-09,9.03153887464467
2017-09-10,9.67537511637677
2017-09-11,12.2933805885119
2017-09-12,11.9320168906408
2017-09-13,13.8490765751628
2017-09-14,12.9836384130021
2017-09-15,9.61776244890461
2017-09-16,9.56337776620488
2017-09-17,12.5791810632017
2017-09-18,15.1060839106824
2017-09-19,12.6504421453897
2017-09-20,10.0977763295057
2017-09-21,9.87366150091379
2017-09-22,10.8365949806125
2017-09-23,10.3870025515711
2017-09-24,9.55975494790649
2017-09-25,10.3994295118502
2017-09-26,10.5384409638063
2017-09-27,10.4525411208219
2017-09-28,11.6299925379465
2017-09-29,12.6900784441955
2017-09-30,10.8610347910581
2017-10-01,10.3004262441209
2017-10-02,11.5407950242356
2017-10-03,10.8316351178562
2017-10-04,10.5754105819652
2017-10-05,10.7249846769941
2017-10-06,11.0330632537438
2017-10-07,10.4995300111169
2017-10-08,12.4474591798777
2017-10-09,13.4745182218862
2017-10-10,12.1456230444107
2017-10-11,14.3192508417246
2017-10-12,13.5538246231342
2017-10-13,13.2436466581847
2017-10-14,12.3902041296066
2017-10-15,13.113105796096
2017-10-16,14.3570310881304
