Date,supply/active_1d_1w
2016-02-22,1416783.36820728
2016-02-23,1501733.09914398
2016-02-24,1542319.12258738
2016-02-25,1220007.50882524
2016-02-26,1181709.67469242
2016-02-27,1211302.542219
2016-02-28,1173119.36651399
2016-02-29,1394505.81451184
2016-03-01,1552878.65091711
2016-03-02,3917387.0457311
2016-03-03,3929779.98635143
2016-03-04,3940686.25758513
2016-03-05,1797442.91546164
2016-03-06,2396243.07789806
2016-03-07,2449343.98533866
2016-03-08,2680450.52320676
2016-03-09,3512260.35430696
2016-03-10,3639066.86656922
2016-03-11,3590142.23441276
2016-03-12,3190714.32174062
2016-03-13,3165653.10875424
2016-03-14,3262358.4281028
2016-03-15,2774456.98540073
2016-03-16,2876946.55106702
2016-03-17,2967410.10817164
2016-03-18,2844168.25458749
2016-03-19,2820925.92118849
2016-03-20,2738879.20068183
2016-03-21,2674414.00513979
2016-03-22,2159027.98508718
2016-03-23,1690736.17677359
2016-03-24,1632699.5586609
2016-03-25,1741548.77382287
2016-03-26,1454800.47614354
2016-03-27,1184903.15965889
2016-03-28,1471823.92094836
2016-03-29,2152556.44509802
2016-03-30,1908352.3175337
2016-03-31,2388883.77803618
2016-04-01,2074224.36806434
2016-04-02,2096450.95597357
2016-04-03,1970235.6793333
2016-04-04,1876678.33996719
2016-04-05,1778561.39166926
2016-04-06,1281625.94376912
2016-04-07,1128509.08209235
2016-04-08,1186437.96547083
2016-04-09,1249771.1717688
2016-04-10,1876378.43286292
2016-04-11,1897673.86660923
2016-04-12,1919726.94521042
2016-04-13,1773738.8366346
2016-04-14,1939898.3000985
2016-04-15,1756371.67209205
2016-04-16,1569343.5593814
2016-04-17,1312853.14673502
2016-04-18,1359642.74476204
2016-04-19,1366590.72808387
2016-04-20,1256565.04298109
2016-04-21,1252909.74171635
2016-04-22,850125.599381728
2016-04-23,1377053.23985623
2016-04-24,1311754.22804058
2016-04-25,1088779.49672571
2016-04-26,1014617.55991841
2016-04-27,1070420.81807652
2016-04-28,1078835.59195407
2016-04-29,879215.362904693
2016-04-30,1436371.74739277
2016-05-01,1347266.33346689
2016-05-02,2750234.95238402
2016-05-03,3130373.38292272
2016-05-04,3413195.05346964
2016-05-05,3691371.03022718
2016-05-06,3921388.93770223
2016-05-07,4214212.3903316
2016-05-08,4600257.36195618
2016-05-09,5173453.63803784
2016-05-10,5544420.04097676
2016-05-11,5895190.19773415
2016-05-12,7447714.70695336
2016-05-13,9640892.76090547
2016-05-14,11878209.5937227
2016-05-15,13478673.3052545
2016-05-16,13486728.6322361
2016-05-17,2747943.33200538
2016-05-18,2150382.74944697
2016-05-19,1954531.57146357
2016-05-20,2791459.76411152
2016-05-21,2546546.04440644
2016-05-22,2434605.71405051
2016-05-23,2182368.81923491
2016-05-24,2295722.58767015
2016-05-25,2006391.82159191
2016-05-26,2017189.91779206
2016-05-27,2056750.71003079
2016-05-28,2561992.21782834
2016-05-29,2569711.74550556
2016-05-30,2154280.17674424
2016-05-31,2014345.69262918
2016-06-01,1736296.76945698
2016-06-02,1799179.7863841
2016-06-03,1593831.1234565
2016-06-04,1321453.18735067
2016-06-05,1251973.24389356
2016-06-06,1122107.18837784
2016-06-07,868840.587595781
2016-06-08,1593503.31763887
2016-06-09,2319339.83433206
2016-06-10,2371436.30230004
2016-06-11,2736568.98453436
2016-06-12,2243137.72760301
2016-06-13,2325679.88362876
2016-06-14,2064160.15501855
2016-06-15,2478777.01502022
2016-06-16,2926789.84191149
2016-06-17,2067060.52588696
2016-06-18,6300787.62346195
2016-06-19,6528689.59873939
2016-06-20,6779883.07714972
2016-06-21,6766275.79241803
2016-06-22,14185332.3535778
2016-06-23,14827974.0573147
2016-06-24,11575893.1710114
2016-06-25,11483087.2694377
2016-06-26,11298976.8212679
2016-06-27,10964544.1368921
2016-06-28,3238223.78467894
2016-06-29,3119171.56504668
2016-06-30,3182710.2330463
2016-07-01,1879144.42272412
2016-07-02,1963110.40345733
2016-07-03,1905505.58618407
2016-07-04,2433496.95618948
2016-07-05,2026466.86514542
2016-07-06,2690785.10629068
2016-07-07,2453144.0886568
2016-07-08,2698770.03833146
2016-07-09,3071180.04844757
2016-07-10,2654460.69124239
2016-07-11,2328172.98593105
2016-07-12,1887910.06929399
2016-07-13,2380025.2399328
2016-07-14,1777664.68992612
2016-07-15,2225980.57336799
2016-07-16,2959446.28613168
2016-07-17,2941519.5873321
2016-07-18,2088328.68126589
2016-07-19,2226010.04894881
2016-07-20,2481342.70168664
2016-07-21,19961777.953194
2016-07-22,21694906.9839131
2016-07-23,20762694.1685128
2016-07-24,20827707.6213544
2016-07-25,21550883.8182738
2016-07-26,19958776.4463457
2016-07-27,10244633.221211
2016-07-28,12156704.2776584
2016-07-29,11921172.6424003
2016-07-30,12559768.982269
2016-07-31,12149899.0470949
2016-08-01,11450045.9989865
2016-08-02,10952562.8264749
2016-08-03,8439461.56893035
2016-08-04,9112290.51460762
2016-08-05,7821197.18743839
2016-08-06,7599263.19592482
2016-08-07,7236337.50751182
2016-08-08,7026766.16847519
2016-08-09,6705143.32150717
2016-08-10,5782578.28164544
2016-08-11,6790487.32373786
2016-08-12,5484371.1734196
2016-08-13,6208518.04889815
2016-08-14,5917908.95034077
2016-08-15,5518138.77366621
2016-08-16,4537274.3490859
2016-08-17,2888601.2993621
2016-08-18,2331125.85863504
2016-08-19,2134390.29226787
2016-08-20,2140080.8935041
2016-08-21,1602709.5936863
2016-08-22,2060676.42346237
2016-08-23,1923731.31396907
2016-08-24,2014243.92757511
2016-08-25,2040152.48064771
2016-08-26,1852018.28302886
2016-08-27,2071189.02626021
2016-08-28,2019175.34253594
2016-08-29,1989482.82131766
2016-08-30,2115811.37319017
2016-08-31,2109451.53033108
2016-09-01,2079422.10688748
2016-09-02,2055330.79028186
2016-09-03,2024274.11311709
2016-09-04,1959301.5779509
2016-09-05,1945828.45101327
2016-09-06,1707545.36421849
2016-09-07,1555849.47583916
2016-09-08,1373819.87246825
2016-09-09,1663741.015187
2016-09-10,1478566.36261387
2016-09-11,1587708.06961542
2016-09-12,1608591.76256209
2016-09-13,1616130.68244794
2016-09-14,1540820.71514129
2016-09-15,1508345.73303964
2016-09-16,1301545.75452117
2016-09-17,2818050.49496709
2016-09-18,1877840.99193019
2016-09-19,1787913.02212698
2016-09-20,1710011.27136644
2016-09-21,1608137.11294436
2016-09-22,2219139.27020903
2016-09-23,1831452.36400107
2016-09-24,2016497.00375783
2016-09-25,2190638.47966907
2016-09-26,2696716.0622818
2016-09-27,2738913.55206152
2016-09-28,2189401.61197222
2016-09-29,2464900.05572744
2016-09-30,3329240.19516616
2016-10-01,3427116.32527451
2016-10-02,3040384.40537937
2016-10-03,3664684.03615208
2016-10-04,3483952.94156873
2016-10-05,2546347.11085909
2016-10-06,1853472.97533619
2016-10-07,1924062.37333536
2016-10-08,1812699.33628673
2016-10-09,1255820.55336697
2016-10-10,1612411.12893549
2016-10-11,1782103.4914611
2016-10-12,2299608.48571358
2016-10-13,2804305.82943892
2016-10-14,2493779.3597707
2016-10-15,4590368.57947732
2016-10-16,4569738.90691331
2016-10-17,4391756.22079896
2016-10-18,4106058.18264077
2016-10-19,3331790.56164187
2016-10-20,3558914.69428924
2016-10-21,1808822.4978384
2016-10-22,1701644.12784137
2016-10-23,1622180.62757306
2016-10-24,1648936.10592805
2016-10-25,1788686.3162362
2016-10-26,1677943.87866378
2016-10-27,1911165.48848752
2016-10-28,1633410.02211041
2016-10-29,1751666.67828462
2016-10-30,1440259.11423829
2016-10-31,2511922.8124824
2016-11-01,2481845.86084272
2016-11-02,2582340.49395295
2016-11-03,2741497.68301303
2016-11-04,2529186.47759105
2016-11-05,2713930.87322434
2016-11-06,1526710.62335657
2016-11-07,1585821.89356722
2016-11-08,1341516.70445932
2016-11-09,1280530.60717502
2016-11-10,1223336.64385259
2016-11-11,933484.734168136
2016-11-12,2180782.66660456
2016-11-13,2191363.62695526
2016-11-14,2121632.88694128
2016-11-15,2079619.02233368
2016-11-16,2276514.26222975
2016-11-17,2481520.48849331
2016-11-18,1477545.71466458
2016-11-19,1568490.17894915
2016-11-20,1896233.97158341
2016-11-21,1916025.80849516
2016-11-22,2084600.38123711
2016-11-23,1997258.69804969
2016-11-24,1809395.68010861
2016-11-25,1562420.24995269
2016-11-26,1557990.48461171
2016-11-27,1694572.26825191
2016-11-28,1647736.61434231
2016-11-29,1661489.09759405
2016-11-30,1550623.59908757
2016-12-01,1332079.57648653
2016-12-02,1457090.6629928
2016-12-03,1476122.86914503
2016-12-04,1868715.05609903
2016-12-05,1689221.11270726
2016-12-06,2500207.63056312
2016-12-07,2753164.96814838
2016-12-08,2577397.20864301
2016-12-09,2318842.08257189
2016-12-10,2130392.27411605
2016-12-11,2183368.63348801
2016-12-12,1974997.32798653
2016-12-13,1893686.63800916
2016-12-14,1891825.64529213
2016-12-15,1546347.33723031
2016-12-16,1552258.52674951
2016-12-17,1499366.23939688
2016-12-18,1496372.68257841
2016-12-19,1497985.76899514
2016-12-20,1765391.66937784
2016-12-21,2261131.17655267
2016-12-22,2215701.63115515
2016-12-23,3262532.1564331
2016-12-24,2923775.94373231
2016-12-25,1348923.94892269
2016-12-26,1410322.27804944
2016-12-27,1539258.34653748
2016-12-28,1522940.18069348
2016-12-29,1957126.7576898
2016-12-30,1460359.61190097
2016-12-31,1489381.09154114
2017-01-01,1687888.73092857
2017-01-02,1882017.53071071
2017-01-03,1377264.13857379
2017-01-04,1244110.38374121
2017-01-05,1515431.13291783
2017-01-06,1603230.74440353
2017-01-07,2432947.31650543
2017-01-08,1973505.37080874
2017-01-09,1712587.16602226
2017-01-10,2141179.51359052
