Date,transactions/transfers_to_exchanges_count
2019-09-25,16677.0
2019-09-26,18086.0
2019-09-27,13630.0
2019-09-28,12061.0
2019-09-29,12292.0
2019-09-30,15177.0
2019-10-01,14793.0
2019-10-02,28577.0
2019-10-03,13136.0
2019-10-04,11352.0
2019-10-05,11289.0
2019-10-06,11000.0
2019-10-07,12920.0
2019-10-08,13338.0
2019-10-09,14204.0
2019-10-10,13269.0
2019-10-11,13194.0
2019-10-12,11506.0
2019-10-13,10490.0
2019-10-14,14086.0
2019-10-15,13487.0
2019-10-16,12992.0
2019-10-17,12302.0
2019-10-18,12458.0
2019-10-19,11124.0
2019-10-20,10928.0
2019-10-21,12547.0
2019-10-22,12958.0
2019-10-23,16613.0
2019-10-24,14746.0
2019-10-25,21250.0
2019-10-26,18335.0
2019-10-27,13371.0
2019-10-28,17749.0
2019-10-29,18615.0
2019-10-30,13281.0
2019-10-31,12519.0
2019-11-01,11712.0
2019-11-02,10162.0
2019-11-03,12409.0
2019-11-04,18037.0
2019-11-05,21054.0
2019-11-06,13484.0
2019-11-07,46158.0
2019-11-08,12249.0
2019-11-09,10550.0
2019-11-10,11793.0
2019-11-11,12709.0
2019-11-12,23059.0
2019-11-13,18973.0
2019-11-14,12533.0
2019-11-15,13209.0
2019-11-16,14447.0
2019-11-17,10851.0
2019-11-18,12546.0
2019-11-19,12426.0
2019-11-20,14236.0
2019-11-21,13703.0
2019-11-22,15705.0
2019-11-23,11834.0
2019-11-24,10490.0
2019-11-25,16083.0
2019-11-26,12704.0
2019-11-27,12683.0
2019-11-28,11179.0
2019-11-29,14274.0
2019-11-30,10153.0
2019-12-01,9809.0
2019-12-02,11348.0
2019-12-03,10982.0
2019-12-04,11652.0
2019-12-05,11859.0
2019-12-06,10880.0
2019-12-07,9724.0
2019-12-08,7606.0
2019-12-09,11624.0
2019-12-10,12544.0
2019-12-11,10240.0
2019-12-12,9936.0
2019-12-13,9890.0
2019-12-14,9141.0
2019-12-15,9413.0
2019-12-16,11297.0
2019-12-17,11922.0
2019-12-18,12237.0
2019-12-19,10039.0
2019-12-20,9319.0
2019-12-21,8815.0
2019-12-22,7933.0
2019-12-23,10493.0
2019-12-24,9481.0
2019-12-25,8433.0
2019-12-26,9423.0
2019-12-27,9478.0
2019-12-28,8486.0
2019-12-29,9514.0
2019-12-30,9658.0
2019-12-31,8682.0
2020-01-01,7396.0
2020-01-02,8591.0
2020-01-03,11704.0
2020-01-04,9085.0
2020-01-05,8869.0
2020-01-06,11816.0
2020-01-07,11999.0
2020-01-08,13068.0
2020-01-09,11168.0
2020-01-10,10942.0
2020-01-11,10134.0
2020-01-12,9947.0
2020-01-13,10576.0
2020-01-14,14481.0
2020-01-15,15772.0
2020-01-16,11287.0
2020-01-17,13082.0
2020-01-18,12153.0
2020-01-19,10317.0
2020-01-20,14127.0
2020-01-21,17673.0
2020-01-22,9993.0
2020-01-23,9615.0
2020-01-24,9797.0
2020-01-25,6639.0
2020-01-26,7155.0
2020-01-27,9893.0
2020-01-28,9610.0
2020-01-29,10535.0
2020-01-30,10881.0
2020-01-31,11352.0
2020-02-01,10187.0
2020-02-02,11828.0
2020-02-03,16081.0
2020-02-04,14564.0
2020-02-05,13481.0
2020-02-06,14964.0
2020-02-07,15030.0
2020-02-08,13184.0
2020-02-09,13416.0
2020-02-10,15677.0
2020-02-11,14803.0
2020-02-12,22028.0
2020-02-13,18160.0
2020-02-14,15343.0
2020-02-15,16633.0
2020-02-16,14733.0
2020-02-17,16154.0
2020-02-18,15969.0
2020-02-19,17795.0
2020-02-20,14070.0
2020-02-21,12333.0
2020-02-22,9850.0
2020-02-23,11093.0
2020-02-24,13475.0
2020-02-25,13325.0
2020-02-26,16516.0
2020-02-27,13603.0
2020-02-28,12698.0
2020-02-29,12204.0
2020-03-01,12033.0
2020-03-02,13170.0
2020-03-03,12030.0
2020-03-04,12455.0
2020-03-05,15505.0
2020-03-06,13295.0
2020-03-07,12103.0
2020-03-08,12811.0
2020-03-09,16628.0
2020-03-10,13818.0
2020-03-11,12967.0
2020-03-12,23498.0
2020-03-13,29286.0
2020-03-14,13736.0
2020-03-15,14604.0
2020-03-16,22695.0
2020-03-17,15932.0
2020-03-18,12144.0
2020-03-19,16445.0
2020-03-20,16041.0
2020-03-21,11526.0
2020-03-22,10974.0
2020-03-23,15981.0
2020-03-24,17302.0
2020-03-25,11894.0
2020-03-26,12221.0
2020-03-27,11703.0
2020-03-28,12208.0
2020-03-29,9631.0
2020-03-30,11722.0
2020-03-31,11600.0
2020-04-01,12420.0
2020-04-02,14364.0
2020-04-03,13224.0
2020-04-04,10298.0
2020-04-05,9654.0
2020-04-06,15850.0
2020-04-07,16946.0
2020-04-08,12997.0
2020-04-09,12169.0
2020-04-10,15145.0
2020-04-11,10300.0
2020-04-12,12505.0
2020-04-13,30634.0
2020-04-14,33029.0
2020-04-15,31407.0
2020-04-16,17401.0
2020-04-17,34985.0
2020-04-18,34925.0
2020-04-19,32746.0
2020-04-20,35460.0
2020-04-21,26026.0
2020-04-22,10924.0
2020-04-23,11933.0
2020-04-24,11193.0
2020-04-25,10131.0
2020-04-26,9808.0
2020-04-27,11358.0
2020-04-28,10702.0
2020-04-29,14655.0
2020-04-30,15624.0
2020-05-01,9736.0
2020-05-02,8589.0
2020-05-03,8987.0
2020-05-04,11448.0
2020-05-05,10563.0
2020-05-06,11140.0
2020-05-07,13362.0
2020-05-08,15560.0
2020-05-09,11212.0
2020-05-10,12206.0
2020-05-11,15130.0
2020-05-12,11019.0
2020-05-13,9644.0
2020-05-14,11366.0
2020-05-15,9674.0
2020-05-16,10930.0
2020-05-17,9686.0
2020-05-18,11407.0
2020-05-19,10232.0
2020-05-20,10656.0
2020-05-21,10889.0
2020-05-22,11944.0
2020-05-23,10313.0
2020-05-24,9095.0
2020-05-25,10388.0
2020-05-26,11891.0
2020-05-27,10489.0
2020-05-28,12138.0
2020-05-29,14304.0
2020-05-30,14944.0
2020-05-31,14841.0
2020-06-01,12533.0
2020-06-02,16937.0
2020-06-03,11843.0
2020-06-04,11602.0
2020-06-05,20477.0
2020-06-06,10082.0
2020-06-07,10420.0
2020-06-08,10371.0
2020-06-09,11031.0
2020-06-10,12071.0
2020-06-11,17220.0
2020-06-12,12776.0
2020-06-13,9455.0
2020-06-14,9855.0
2020-06-15,12865.0
2020-06-16,16888.0
2020-06-17,11301.0
2020-06-18,12186.0
2020-06-19,13357.0
2020-06-20,14726.0
2020-06-21,9584.0
2020-06-22,15545.0
2020-06-23,17578.0
2020-06-24,15538.0
2020-06-25,11039.0
2020-06-26,10618.0
2020-06-27,10805.0
2020-06-28,11477.0
2020-06-29,11992.0
2020-06-30,11916.0
2020-07-01,12184.0
2020-07-02,15898.0
2020-07-03,12794.0
2020-07-04,14212.0
2020-07-05,10991.0
2020-07-06,13950.0
2020-07-07,15005.0
2020-07-08,16042.0
2020-07-09,17317.0
2020-07-10,12600.0
2020-07-11,13526.0
2020-07-12,13309.0
2020-07-13,15714.0
2020-07-14,13759.0
2020-07-15,13409.0
2020-07-16,12122.0
2020-07-17,11859.0
2020-07-18,16150.0
2020-07-19,19987.0
2020-07-20,43127.0
2020-07-21,16169.0
2020-07-22,15552.0
2020-07-23,24556.0
2020-07-24,16289.0
2020-07-25,15569.0
2020-07-26,21175.0
2020-07-27,18928.0
2020-07-28,17976.0
2020-07-29,13781.0
2020-07-30,14819.0
2020-07-31,14266.0
2020-08-01,21039.0
2020-08-02,18788.0
2020-08-03,17254.0
2020-08-04,15495.0
2020-08-05,18078.0
2020-08-06,14505.0
2020-08-07,13927.0
2020-08-08,13561.0
2020-08-09,12994.0
2020-08-10,17975.0
2020-08-11,16198.0
2020-08-12,14311.0
2020-08-13,18797.0
2020-08-14,20811.0
2020-08-15,15782.0
2020-08-16,12807.0
2020-08-17,17450.0
2020-08-18,16072.0
2020-08-19,13899.0
2020-08-20,14700.0
2020-08-21,14186.0
2020-08-22,14334.0
2020-08-23,10587.0
2020-08-24,12696.0
2020-08-25,14815.0
2020-08-26,16039.0
2020-08-27,15210.0
2020-08-28,16176.0
2020-08-29,13362.0
2020-08-30,11602.0
2020-08-31,14397.0
2020-09-01,18301.0
2020-09-02,17852.0
2020-09-03,15725.0
2020-09-04,23776.0
2020-09-05,18681.0
2020-09-06,20785.0
2020-09-07,18440.0
2020-09-08,15876.0
2020-09-09,16062.0
2020-09-10,17827.0
2020-09-11,16179.0
2020-09-12,15446.0
2020-09-13,12956.0
2020-09-14,13689.0
2020-09-15,18955.0
2020-09-16,14535.0
2020-09-17,15839.0
2020-09-18,14681.0
2020-09-19,15672.0
2020-09-20,31628.0
2020-09-21,15373.0
2020-09-22,17883.0
2020-09-23,16503.0
2020-09-24,16713.0
2020-09-25,12532.0
2020-09-26,14920.0
2020-09-27,15612.0
2020-09-28,13952.0
2020-09-29,15481.0
2020-09-30,12634.0
2020-10-01,11680.0
2020-10-02,11112.0
2020-10-03,10488.0
2020-10-04,10739.0
2020-10-05,10810.0
2020-10-06,11999.0
2020-10-07,13322.0
2020-10-08,12839.0
2020-10-09,12406.0
2020-10-10,12421.0
2020-10-11,10322.0
2020-10-12,17563.0
2020-10-13,15325.0
2020-10-14,11153.0
2020-10-15,14125.0
2020-10-16,13046.0
2020-10-17,17945.0
2020-10-18,18506.0
2020-10-19,12746.0
2020-10-20,14285.0
2020-10-21,14849.0
2020-10-22,16376.0
2020-10-23,14081.0
2020-10-24,11038.0
2020-10-25,10321.0
2020-10-26,12924.0
2020-10-27,14440.0
2020-10-28,13401.0
2020-10-29,11621.0
2020-10-30,16786.0
2020-10-31,12151.0
2020-11-01,17694.0
2020-11-02,18824.0
2020-11-03,16872.0
2020-11-04,16514.0
2020-11-05,16558.0
2020-11-06,28838.0
2020-11-07,18097.0
2020-11-08,15171.0
2020-11-09,20012.0
2020-11-10,16414.0
2020-11-11,16552.0
2020-11-12,16217.0
2020-11-13,15989.0
2020-11-14,13029.0
2020-11-15,12081.0
2020-11-16,15357.0
2020-11-17,16388.0
2020-11-18,16660.0
2020-11-19,16871.0
2020-11-20,20213.0
2020-11-21,23329.0
2020-11-22,24232.0
2020-11-23,19687.0
2020-11-24,19623.0
2020-11-25,17141.0
2020-11-26,18682.0
2020-11-27,16060.0
2020-11-28,15169.0
2020-11-29,13854.0
2020-11-30,19206.0
2020-12-01,23939.0
2020-12-02,13884.0
2020-12-03,14238.0
2020-12-04,15118.0
2020-12-05,11903.0
2020-12-06,14861.0
2020-12-07,13209.0
2020-12-08,14957.0
2020-12-09,14243.0
2020-12-10,12711.0
2020-12-11,13793.0
2020-12-12,10425.0
2020-12-13,12517.0
2020-12-14,10607.0
2020-12-15,13645.0
2020-12-16,15162.0
2020-12-17,21957.0
2020-12-18,15463.0
2020-12-19,85977.0
2020-12-20,13467.0
2020-12-21,14716.0
2020-12-22,16116.0
2020-12-23,15691.0
2020-12-24,17476.0
2020-12-25,15207.0
2020-12-26,16485.0
2020-12-27,20097.0
2020-12-28,22017.0
2020-12-29,19572.0
2020-12-30,28004.0
2020-12-31,19385.0
2021-01-01,17899.0
2021-01-02,20407.0
2021-01-03,29724.0
2021-01-04,32384.0
2021-01-05,25252.0
2021-01-06,28863.0
2021-01-07,27857.0
2021-01-08,30073.0
2021-01-09,20031.0
2021-01-10,25442.0
2021-01-11,52376.0
2021-01-12,21109.0
2021-01-13,17431.0
2021-01-14,22972.0
2021-01-15,24618.0
2021-01-16,26901.0
2021-01-17,18198.0
2021-01-18,19543.0
2021-01-19,29631.0
2021-01-20,21683.0
2021-01-21,19663.0
2021-01-22,25103.0
2021-01-23,21028.0
2021-01-24,23781.0
2021-01-25,24504.0
2021-01-26,18567.0
2021-01-27,19751.0
2021-01-28,21452.0
2021-01-29,31046.0
2021-01-30,22381.0
2021-01-31,23908.0
2021-02-01,28207.0
2021-02-02,32523.0
2021-02-03,28873.0
2021-02-04,30292.0
2021-02-05,25603.0
2021-02-06,26943.0
2021-02-07,23045.0
2021-02-08,25403.0
2021-02-09,29525.0
2021-02-10,28913.0
2021-02-11,23154.0
2021-02-12,22873.0
2021-02-13,21053.0
2021-02-14,19892.0
2021-02-15,24057.0
2021-02-16,20875.0
2021-02-17,21017.0
2021-02-18,24039.0
2021-02-19,28292.0
