Date,addresses/min_10k_count
2016-06-23,912.0
2016-06-24,913.0
2016-06-25,909.0
2016-06-26,908.0
2016-06-27,913.0
2016-06-28,917.0
2016-06-29,912.0
2016-06-30,913.0
2016-07-01,913.0
2016-07-02,913.0
2016-07-03,915.0
2016-07-04,905.0
2016-07-05,923.0
2016-07-06,920.0
2016-07-07,920.0
2016-07-08,923.0
2016-07-09,924.0
2016-07-10,928.0
2016-07-11,930.0
2016-07-12,931.0
2016-07-13,924.0
2016-07-14,924.0
2016-07-15,921.0
2016-07-16,925.0
2016-07-17,932.0
2016-07-18,931.0
2016-07-19,805.0
2016-07-20,842.0
2016-07-21,861.0
2016-07-22,866.0
2016-07-23,869.0
2016-07-24,861.0
2016-07-25,854.0
2016-07-26,845.0
2016-07-27,875.0
2016-07-28,869.0
2016-07-29,873.0
2016-07-30,881.0
2016-07-31,888.0
2016-08-01,888.0
2016-08-02,887.0
2016-08-03,902.0
2016-08-04,905.0
2016-08-05,908.0
2016-08-06,911.0
2016-08-07,917.0
2016-08-08,918.0
2016-08-09,930.0
2016-08-10,944.0
2016-08-11,955.0
2016-08-12,948.0
2016-08-13,943.0
2016-08-14,946.0
2016-08-15,951.0
2016-08-16,953.0
2016-08-17,952.0
2016-08-18,953.0
2016-08-19,955.0
2016-08-20,967.0
2016-08-21,960.0
2016-08-22,961.0
2016-08-23,982.0
2016-08-24,981.0
2016-08-25,981.0
2016-08-26,981.0
2016-08-27,980.0
2016-08-28,980.0
2016-08-29,980.0
2016-08-30,981.0
2016-08-31,985.0
2016-09-01,986.0
2016-09-02,989.0
2016-09-03,987.0
2016-09-04,988.0
2016-09-05,985.0
2016-09-06,984.0
2016-09-07,982.0
2016-09-08,983.0
2016-09-09,980.0
2016-09-10,980.0
2016-09-11,980.0
2016-09-12,984.0
2016-09-13,984.0
2016-09-14,986.0
2016-09-15,985.0
2016-09-16,981.0
2016-09-17,977.0
2016-09-18,977.0
2016-09-19,980.0
2016-09-20,984.0
2016-09-21,992.0
2016-09-22,991.0
2016-09-23,987.0
2016-09-24,988.0
2016-09-25,989.0
2016-09-26,987.0
2016-09-27,990.0
2016-09-28,991.0
2016-09-29,983.0
2016-09-30,990.0
2016-10-01,993.0
2016-10-02,992.0
2016-10-03,991.0
2016-10-04,994.0
2016-10-05,990.0
2016-10-06,988.0
2016-10-07,983.0
2016-10-08,987.0
2016-10-09,985.0
2016-10-10,985.0
2016-10-11,993.0
2016-10-12,987.0
2016-10-13,993.0
2016-10-14,985.0
2016-10-15,988.0
2016-10-16,984.0
2016-10-17,988.0
2016-10-18,993.0
2016-10-19,999.0
2016-10-20,996.0
2016-10-21,993.0
2016-10-22,990.0
2016-10-23,994.0
2016-10-24,989.0
2016-10-25,991.0
2016-10-26,988.0
2016-10-27,983.0
2016-10-28,984.0
2016-10-29,982.0
2016-10-30,989.0
2016-10-31,986.0
2016-11-01,980.0
2016-11-02,978.0
2016-11-03,979.0
2016-11-04,990.0
2016-11-05,987.0
2016-11-06,989.0
2016-11-07,990.0
2016-11-08,988.0
2016-11-09,994.0
2016-11-10,993.0
2016-11-11,978.0
2016-11-12,978.0
2016-11-13,980.0
2016-11-14,977.0
2016-11-15,976.0
2016-11-16,973.0
2016-11-17,970.0
2016-11-18,969.0
2016-11-19,970.0
2016-11-20,973.0
2016-11-21,978.0
2016-11-22,964.0
2016-11-23,981.0
2016-11-24,972.0
2016-11-25,983.0
2016-11-26,984.0
2016-11-27,983.0
2016-11-28,983.0
2016-11-29,981.0
2016-11-30,978.0
2016-12-01,981.0
2016-12-02,980.0
2016-12-03,973.0
2016-12-04,975.0
2016-12-05,973.0
2016-12-06,971.0
2016-12-07,971.0
2016-12-08,972.0
2016-12-09,966.0
2016-12-10,969.0
2016-12-11,973.0
2016-12-12,976.0
2016-12-13,976.0
2016-12-14,977.0
2016-12-15,969.0
2016-12-16,967.0
2016-12-17,957.0
2016-12-18,952.0
2016-12-19,950.0
2016-12-20,950.0
2016-12-21,950.0
2016-12-22,952.0
2016-12-23,951.0
2016-12-24,949.0
2016-12-25,950.0
2016-12-26,950.0
2016-12-27,940.0
2016-12-28,947.0
2016-12-29,956.0
2016-12-30,959.0
2016-12-31,958.0
2017-01-01,960.0
2017-01-02,960.0
2017-01-03,962.0
2017-01-04,953.0
2017-01-05,953.0
2017-01-06,953.0
2017-01-07,957.0
2017-01-08,962.0
2017-01-09,958.0
2017-01-10,957.0
2017-01-11,957.0
2017-01-12,962.0
2017-01-13,958.0
2017-01-14,954.0
2017-01-15,954.0
2017-01-16,956.0
2017-01-17,959.0
2017-01-18,963.0
2017-01-19,961.0
2017-01-20,960.0
2017-01-21,966.0
2017-01-22,971.0
2017-01-23,970.0
2017-01-24,968.0
2017-01-25,974.0
2017-01-26,970.0
2017-01-27,968.0
2017-01-28,970.0
2017-01-29,964.0
2017-01-30,962.0
2017-01-31,963.0
2017-02-01,960.0
2017-02-02,958.0
2017-02-03,958.0
2017-02-04,955.0
2017-02-05,956.0
2017-02-06,963.0
2017-02-07,971.0
2017-02-08,973.0
2017-02-09,970.0
2017-02-10,972.0
2017-02-11,972.0
2017-02-12,971.0
2017-02-13,969.0
2017-02-14,980.0
2017-02-15,979.0
2017-02-16,981.0
2017-02-17,975.0
2017-02-18,974.0
2017-02-19,975.0
2017-02-20,976.0
2017-02-21,978.0
2017-02-22,979.0
2017-02-23,977.0
2017-02-24,982.0
2017-02-25,984.0
2017-02-26,991.0
2017-02-27,991.0
2017-02-28,979.0
2017-03-01,979.0
2017-03-02,979.0
2017-03-03,979.0
2017-03-04,981.0
2017-03-05,983.0
2017-03-06,988.0
2017-03-07,985.0
2017-03-08,984.0
2017-03-09,984.0
2017-03-10,969.0
2017-03-11,970.0
2017-03-12,971.0
2017-03-13,948.0
2017-03-14,952.0
2017-03-15,950.0
2017-03-16,947.0
2017-03-17,949.0
2017-03-18,939.0
2017-03-19,941.0
2017-03-20,948.0
2017-03-21,954.0
2017-03-22,953.0
2017-03-23,950.0
2017-03-24,939.0
2017-03-25,936.0
2017-03-26,938.0
2017-03-27,942.0
2017-03-28,946.0
2017-03-29,947.0
2017-03-30,955.0
2017-03-31,977.0
2017-04-01,977.0
2017-04-02,972.0
2017-04-03,981.0
2017-04-04,979.0
2017-04-05,978.0
2017-04-06,977.0
2017-04-07,983.0
2017-04-08,980.0
2017-04-09,991.0
2017-04-10,992.0
2017-04-11,1007.0
2017-04-12,1016.0
2017-04-13,1020.0
2017-04-14,1026.0
2017-04-15,1024.0
2017-04-16,1027.0
2017-04-17,1025.0
2017-04-18,1028.0
2017-04-19,1024.0
2017-04-20,1028.0
2017-04-21,1029.0
2017-04-22,1025.0
2017-04-23,1024.0
2017-04-24,1020.0
2017-04-25,1019.0
2017-04-26,1021.0
2017-04-27,1020.0
2017-04-28,1025.0
2017-04-29,1022.0
2017-04-30,1036.0
2017-05-01,1016.0
2017-05-02,1031.0
2017-05-03,1027.0
2017-05-04,1021.0
2017-05-05,1014.0
2017-05-06,1017.0
2017-05-07,1014.0
2017-05-08,1017.0
2017-05-09,1019.0
2017-05-10,1020.0
2017-05-11,1019.0
2017-05-12,1014.0
2017-05-13,1015.0
2017-05-14,1010.0
2017-05-15,1010.0
2017-05-16,1008.0
2017-05-17,1000.0
2017-05-18,1004.0
2017-05-19,1007.0
2017-05-20,1006.0
2017-05-21,1010.0
2017-05-22,1000.0
2017-05-23,1004.0
2017-05-24,995.0
2017-05-25,988.0
2017-05-26,983.0
2017-05-27,978.0
2017-05-28,982.0
2017-05-29,977.0
2017-05-30,975.0
2017-05-31,977.0
2017-06-01,978.0
2017-06-02,980.0
2017-06-03,980.0
2017-06-04,985.0
2017-06-05,981.0
2017-06-06,984.0
2017-06-07,984.0
2017-06-08,979.0
2017-06-09,976.0
2017-06-10,978.0
2017-06-11,974.0
2017-06-12,973.0
2017-06-13,968.0
2017-06-14,968.0
2017-06-15,967.0
2017-06-16,966.0
2017-06-17,965.0
2017-06-18,966.0
2017-06-19,965.0
2017-06-20,956.0
2017-06-21,964.0
2017-06-22,973.0
2017-06-23,971.0
2017-06-24,971.0
2017-06-25,972.0
2017-06-26,969.0
2017-06-27,965.0
2017-06-28,965.0
2017-06-29,961.0
2017-06-30,965.0
2017-07-01,946.0
2017-07-02,943.0
2017-07-03,944.0
2017-07-04,940.0
2017-07-05,940.0
2017-07-06,944.0
2017-07-07,943.0
2017-07-08,947.0
2017-07-09,946.0
2017-07-10,944.0
2017-07-11,942.0
2017-07-12,947.0
2017-07-13,967.0
2017-07-14,974.0
2017-07-15,972.0
2017-07-16,974.0
2017-07-17,974.0
2017-07-18,978.0
2017-07-19,990.0
2017-07-20,989.0
2017-07-21,988.0
2017-07-22,988.0
2017-07-23,990.0
2017-07-24,992.0
2017-07-25,987.0
2017-07-26,1003.0
2017-07-27,1005.0
2017-07-28,1002.0
2017-07-29,1006.0
2017-07-30,1005.0
2017-07-31,1003.0
2017-08-01,1001.0
2017-08-02,1006.0
2017-08-03,1017.0
2017-08-04,1014.0
2017-08-05,1018.0
2017-08-06,1015.0
2017-08-07,1015.0
2017-08-08,1019.0
2017-08-09,1022.0
2017-08-10,1016.0
2017-08-11,1012.0
2017-08-12,1008.0
2017-08-13,1009.0
2017-08-14,1009.0
2017-08-15,1006.0
2017-08-16,1002.0
2017-08-17,1005.0
2017-08-18,1009.0
2017-08-19,1013.0
2017-08-20,1020.0
2017-08-21,1036.0
2017-08-22,1036.0
2017-08-23,1036.0
2017-08-24,1035.0
2017-08-25,1038.0
2017-08-26,1044.0
2017-08-27,1076.0
2017-08-28,1054.0
2017-08-29,1056.0
2017-08-30,1055.0
2017-08-31,1063.0
2017-09-01,1060.0
2017-09-02,1061.0
2017-09-03,1062.0
2017-09-04,1056.0
2017-09-05,1061.0
2017-09-06,1060.0
2017-09-07,1059.0
2017-09-08,1056.0
2017-09-09,1049.0
2017-09-10,1051.0
2017-09-11,1049.0
2017-09-12,1048.0
2017-09-13,1050.0
2017-09-14,1045.0
2017-09-15,1035.0
2017-09-16,1039.0
2017-09-17,1039.0
2017-09-18,1035.0
2017-09-19,1031.0
2017-09-20,1031.0
2017-09-21,1032.0
2017-09-22,1028.0
2017-09-23,1031.0
2017-09-24,1034.0
2017-09-25,1030.0
2017-09-26,1028.0
2017-09-27,1036.0
2017-09-28,1033.0
2017-09-29,1034.0
2017-09-30,1036.0
2017-10-01,1038.0
2017-10-02,1055.0
2017-10-03,1042.0
2017-10-04,1038.0
2017-10-05,1042.0
2017-10-06,1042.0
2017-10-07,1046.0
2017-10-08,1045.0
2017-10-09,1044.0
2017-10-10,1044.0
2017-10-11,1046.0
2017-10-12,1046.0
2017-10-13,1051.0
2017-10-14,1051.0
2017-10-15,1048.0
2017-10-16,1045.0
2017-10-17,1040.0
2017-10-18,1039.0
2017-10-19,1039.0
2017-10-20,1042.0
2017-10-21,1037.0
2017-10-22,1036.0
2017-10-23,1032.0
2017-10-24,1032.0
2017-10-25,1029.0
2017-10-26,1028.0
2017-10-27,1030.0
2017-10-28,1030.0
2017-10-29,1031.0
2017-10-30,1034.0
2017-10-31,1039.0
2017-11-01,1037.0
2017-11-02,1035.0
2017-11-03,1039.0
2017-11-04,1036.0
2017-11-05,1039.0
2017-11-06,1038.0
2017-11-07,1038.0
2017-11-08,1038.0
2017-11-09,1037.0
2017-11-10,1039.0
2017-11-11,1043.0
2017-11-12,1053.0
2017-11-13,1061.0
2017-11-14,1062.0
2017-11-15,1054.0
2017-11-16,1060.0
2017-11-17,1058.0
2017-11-18,1057.0
2017-11-19,1057.0
2017-11-20,1056.0
2017-11-21,1056.0
2017-11-22,1064.0
2017-11-23,1069.0
2017-11-24,1065.0
2017-11-25,1068.0
2017-11-26,1070.0
2017-11-27,1067.0
2017-11-28,1068.0
2017-11-29,1062.0
2017-11-30,1070.0
2017-12-01,1070.0
2017-12-02,1068.0
2017-12-03,1072.0
2017-12-04,1074.0
2017-12-05,1080.0
2017-12-06,1074.0
2017-12-07,1076.0
2017-12-08,1078.0
2017-12-09,1079.0
2017-12-10,1088.0
2017-12-11,1085.0
2017-12-12,1079.0
2017-12-13,1071.0
2017-12-14,1075.0
2017-12-15,1075.0
2017-12-16,1082.0
2017-12-17,1085.0
2017-12-18,1079.0
2017-12-19,1087.0
2017-12-20,1083.0
2017-12-21,1081.0
2017-12-22,1080.0
2017-12-23,1082.0
2017-12-24,1084.0
2017-12-25,1086.0
2017-12-26,1096.0
2017-12-27,1095.0
2017-12-28,1096.0
2017-12-29,1098.0
2017-12-30,1101.0
2017-12-31,1100.0
2018-01-01,1096.0
2018-01-02,1097.0
2018-01-03,1095.0
2018-01-04,1098.0
2018-01-05,1104.0
2018-01-06,1100.0
2018-01-07,1103.0
2018-01-08,1095.0
2018-01-09,1098.0
2018-01-10,1096.0
2018-01-11,1094.0
2018-01-12,1096.0
2018-01-13,1097.0
2018-01-14,1100.0
2018-01-15,1104.0
2018-01-16,1101.0
2018-01-17,1099.0
2018-01-18,1097.0
2018-01-19,1096.0
2018-01-20,1095.0
2018-01-21,1093.0
2018-01-22,1090.0
2018-01-23,1099.0
2018-01-24,1104.0
2018-01-25,1104.0
2018-01-26,1107.0
2018-01-27,1111.0
2018-01-28,1109.0
2018-01-29,1113.0
2018-01-30,1106.0
2018-01-31,1109.0
2018-02-01,1099.0
2018-02-02,1096.0
2018-02-03,1101.0
2018-02-04,1098.0
2018-02-05,1102.0
2018-02-06,1106.0
2018-02-07,1106.0
2018-02-08,1109.0
2018-02-09,1103.0
2018-02-10,1105.0
2018-02-11,1102.0
2018-02-12,1103.0
2018-02-13,1107.0
2018-02-14,1113.0
2018-02-15,1109.0
2018-02-16,1109.0
2018-02-17,1110.0
2018-02-18,1111.0
2018-02-19,1112.0
2018-02-20,1109.0
2018-02-21,1109.0
2018-02-22,1133.0
2018-02-23,1129.0
2018-02-24,1129.0
2018-02-25,1128.0
2018-02-26,1127.0
2018-02-27,1122.0
2018-02-28,1122.0
2018-03-01,1119.0
2018-03-02,1126.0
2018-03-03,1121.0
2018-03-04,1121.0
2018-03-05,1121.0
2018-03-06,1124.0
2018-03-07,1122.0
2018-03-08,1121.0
2018-03-09,1122.0
2018-03-10,1117.0
2018-03-11,1119.0
2018-03-12,1122.0
2018-03-13,1119.0
2018-03-14,1122.0
2018-03-15,1122.0
2018-03-16,1125.0
2018-03-17,1123.0
2018-03-18,1123.0
2018-03-19,1122.0
2018-03-20,1120.0
2018-03-21,1119.0
2018-03-22,1114.0
2018-03-23,1118.0
2018-03-24,1115.0
2018-03-25,1113.0
2018-03-26,1120.0
2018-03-27,1119.0
2018-03-28,1118.0
2018-03-29,1116.0
2018-03-30,1119.0
2018-03-31,1116.0
2018-04-01,1112.0
2018-04-02,1102.0
2018-04-03,1103.0
2018-04-04,1106.0
2018-04-05,1107.0
2018-04-06,1110.0
2018-04-07,1111.0
2018-04-08,1109.0
2018-04-09,1108.0
2018-04-10,1106.0
2018-04-11,1106.0
2018-04-12,1105.0
2018-04-13,1108.0
2018-04-14,1107.0
2018-04-15,1109.0
2018-04-16,1107.0
2018-04-17,1110.0
2018-04-18,1116.0
2018-04-19,1108.0
2018-04-20,1111.0
2018-04-21,1106.0
2018-04-22,1105.0
2018-04-23,1109.0
2018-04-24,1101.0
2018-04-25,1099.0
2018-04-26,1103.0
2018-04-27,1096.0
2018-04-28,1103.0
2018-04-29,1097.0
2018-04-30,1099.0
2018-05-01,1104.0
2018-05-02,1105.0
2018-05-03,1104.0
2018-05-04,1106.0
2018-05-05,1101.0
2018-05-06,1105.0
2018-05-07,1103.0
2018-05-08,1102.0
2018-05-09,1102.0
2018-05-10,1105.0
2018-05-11,1107.0
2018-05-12,1104.0
2018-05-13,1101.0
2018-05-14,1109.0
2018-05-15,1107.0
2018-05-16,1099.0
2018-05-17,1096.0
2018-05-18,1096.0
2018-05-19,1096.0
2018-05-20,1096.0
2018-05-21,1096.0
2018-05-22,1090.0
2018-05-23,1088.0
2018-05-24,1088.0
2018-05-25,1087.0
2018-05-26,1085.0
2018-05-27,1085.0
2018-05-28,1081.0
2018-05-29,1085.0
2018-05-30,1094.0
2018-05-31,1094.0
2018-06-01,1088.0
2018-06-02,1090.0
2018-06-03,1093.0
2018-06-04,1096.0
2018-06-05,1096.0
2018-06-06,1096.0
2018-06-07,1099.0
2018-06-08,1097.0
2018-06-09,1098.0
2018-06-10,1096.0
2018-06-11,1097.0
2018-06-12,1103.0
2018-06-13,1098.0
2018-06-14,1104.0
2018-06-15,1101.0
2018-06-16,1100.0
2018-06-17,1100.0
2018-06-18,1100.0
2018-06-19,1094.0
2018-06-20,1096.0
2018-06-21,1096.0
2018-06-22,1095.0
2018-06-23,1093.0
2018-06-24,1095.0
2018-06-25,1092.0
2018-06-26,1098.0
2018-06-27,1101.0
2018-06-28,1098.0
2018-06-29,1097.0
2018-06-30,1097.0
2018-07-01,1096.0
2018-07-02,1095.0
2018-07-03,1098.0
2018-07-04,1095.0
2018-07-05,1097.0
2018-07-06,1093.0
2018-07-07,1094.0
2018-07-08,1099.0
2018-07-09,1095.0
2018-07-10,1096.0
2018-07-11,1096.0
2018-07-12,1100.0
2018-07-13,1099.0
2018-07-14,1097.0
2018-07-15,1096.0
2018-07-16,1093.0
2018-07-17,1098.0
2018-07-18,1098.0
2018-07-19,1097.0
2018-07-20,1100.0
2018-07-21,1098.0
2018-07-22,1095.0
2018-07-23,1093.0
2018-07-24,1093.0
2018-07-25,1092.0
2018-07-26,1089.0
2018-07-27,1087.0
2018-07-28,1085.0
2018-07-29,1085.0
2018-07-30,1085.0
2018-07-31,1088.0
2018-08-01,1079.0
2018-08-02,1087.0
2018-08-03,1084.0
2018-08-04,1086.0
2018-08-05,1085.0
2018-08-06,1080.0
2018-08-07,1083.0
2018-08-08,1084.0
2018-08-09,1088.0
2018-08-10,1087.0
2018-08-11,1090.0
2018-08-12,1092.0
2018-08-13,1093.0
2018-08-14,1082.0
2018-08-15,1077.0
2018-08-16,1080.0
2018-08-17,1078.0
2018-08-18,1077.0
2018-08-19,1078.0
2018-08-20,1078.0
2018-08-21,1078.0
2018-08-22,1074.0
2018-08-23,1071.0
2018-08-24,1070.0
2018-08-25,1068.0
2018-08-26,1066.0
2018-08-27,1063.0
2018-08-28,1066.0
2018-08-29,1069.0
2018-08-30,1067.0
2018-08-31,1071.0
2018-09-01,1069.0
2018-09-02,1070.0
2018-09-03,1064.0
2018-09-04,1064.0
2018-09-05,1061.0
2018-09-06,1059.0
2018-09-07,1053.0
2018-09-08,1054.0
2018-09-09,1054.0
2018-09-10,1054.0
2018-09-11,1055.0
2018-09-12,1044.0
2018-09-13,1041.0
2018-09-14,1042.0
2018-09-15,1039.0
2018-09-16,1041.0
2018-09-17,1042.0
2018-09-18,1040.0
2018-09-19,1040.0
2018-09-20,1033.0
2018-09-21,1037.0
2018-09-22,1039.0
2018-09-23,1038.0
2018-09-24,1041.0
2018-09-25,1038.0
2018-09-26,1045.0
2018-09-27,1050.0
2018-09-28,1046.0
2018-09-29,1041.0
2018-09-30,1039.0
2018-10-01,1039.0
2018-10-02,1040.0
2018-10-03,1042.0
2018-10-04,1043.0
2018-10-05,1040.0
2018-10-06,1044.0
2018-10-07,1045.0
2018-10-08,1043.0
2018-10-09,1042.0
2018-10-10,1038.0
2018-10-11,1042.0
2018-10-12,1045.0
2018-10-13,1049.0
2018-10-14,1052.0
2018-10-15,1045.0
2018-10-16,1046.0
2018-10-17,1046.0
2018-10-18,1043.0
2018-10-19,1049.0
2018-10-20,1049.0
2018-10-21,1050.0
2018-10-22,1051.0
2018-10-23,1047.0
2018-10-24,1047.0
2018-10-25,1053.0
2018-10-26,1057.0
2018-10-27,1058.0
2018-10-28,1062.0
2018-10-29,1059.0
2018-10-30,1056.0
2018-10-31,1055.0
2018-11-01,1059.0
2018-11-02,1058.0
2018-11-03,1057.0
2018-11-04,1054.0
2018-11-05,1051.0
2018-11-06,1050.0
2018-11-07,1045.0
2018-11-08,1042.0
2018-11-09,1048.0
2018-11-10,1048.0
2018-11-11,1047.0
2018-11-12,1042.0
2018-11-13,1042.0
2018-11-14,1040.0
2018-11-15,1042.0
2018-11-16,1037.0
2018-11-17,1040.0
2018-11-18,1034.0
