Date,mining/revenue_from_fees
2018-07-05,0.111466746
2018-07-06,0.141147348
2018-07-07,0.128100936
2018-07-08,0.063410182
2018-07-09,0.050436124
2018-07-10,0.034809319
2018-07-11,0.038995638
2018-07-12,0.062315607
2018-07-13,0.070188974
2018-07-14,0.125397018
2018-07-15,0.147329308
2018-07-16,0.027819183
2018-07-17,0.023852889
2018-07-18,0.022994786
2018-07-19,0.020704604
2018-07-20,0.026911246
2018-07-21,0.027938661
2018-07-22,0.017401284
2018-07-23,0.026601048
2018-07-24,0.022605489
2018-07-25,0.02090506
2018-07-26,0.018784558
2018-07-27,0.017394667
2018-07-28,0.024460691
2018-07-29,0.014605896
2018-07-30,0.01653485
2018-07-31,0.016979305
2018-08-01,0.035315192
2018-08-02,0.015990526
2018-08-03,0.016491925
2018-08-04,0.0191114
2018-08-05,0.01263657
2018-08-06,0.020476991
2018-08-07,0.061829061
2018-08-08,0.1227979
2018-08-09,0.10797314
2018-08-10,0.069227601
2018-08-11,0.023993083
2018-08-12,0.017498448
2018-08-13,0.025171294
2018-08-14,0.028634541
2018-08-15,0.028183654
2018-08-16,0.025046494
2018-08-17,0.086245592
2018-08-18,0.021132642
2018-08-19,0.018905575
2018-08-20,0.019489639
2018-08-21,0.018093066
2018-08-22,0.042059085
2018-08-23,0.028643816
2018-08-24,0.048460937
2018-08-25,0.016068035
2018-08-26,0.044481388
2018-08-27,0.017995007
2018-08-28,0.018326622
2018-08-29,0.02551535
2018-08-30,0.021089131
2018-08-31,0.021451971
2018-09-01,0.017379486
2018-09-02,0.015941881
2018-09-03,0.017983934
2018-09-04,0.021899294
2018-09-05,0.01751316
2018-09-06,0.024252078
2018-09-07,0.024443988
2018-09-08,0.019546278
2018-09-09,0.020921734
2018-09-10,0.021465564
2018-09-11,0.024678189
2018-09-12,0.024833382
2018-09-13,0.025557978
2018-09-14,0.01884487
2018-09-15,0.018508107
2018-09-16,0.017730308
2018-09-17,0.021136533
2018-09-18,0.02620437
2018-09-19,0.03287282
2018-09-20,0.023651054
2018-09-21,0.031783491
2018-09-22,0.020219799
2018-09-23,0.017895211
2018-09-24,0.032318454
2018-09-25,0.024590615
2018-09-26,0.025315505
2018-09-27,0.027034101
2018-09-28,0.029514623
2018-09-29,0.031679419
2018-09-30,0.024824403
2018-10-01,0.029253163
2018-10-02,0.030541175
2018-10-03,0.021445027
2018-10-04,0.021199509
2018-10-05,0.020858622
2018-10-06,0.0139909
2018-10-07,0.015079447
2018-10-08,0.020688901
2018-10-09,0.018683112
2018-10-10,0.021525594
2018-10-11,0.022518563
2018-10-12,0.029412119
2018-10-13,0.016416914
2018-10-14,0.014249799
2018-10-15,0.01976734
2018-10-16,0.016966182
2018-10-17,0.018426181
2018-10-18,0.017449209
2018-10-19,0.020019534
2018-10-20,0.017567689
2018-10-21,0.016026495
2018-10-22,0.01934819
2018-10-23,0.019408051
2018-10-24,0.022582957
2018-10-25,0.026119174
2018-10-26,0.02291402
2018-10-27,0.017126923
2018-10-28,0.016123523
2018-10-29,0.020516818
2018-10-30,0.02053171
2018-10-31,0.020230397
2018-11-01,0.019700154
2018-11-02,0.021557743
2018-11-03,0.019292317
2018-11-04,0.017123307
2018-11-05,0.024079319
2018-11-06,0.024498686
2018-11-07,0.022330919
2018-11-08,0.026350435
2018-11-09,0.019913584
2018-11-10,0.014405724
2018-11-11,0.013436357
2018-11-12,0.021362694
2018-11-13,0.023017777
2018-11-14,0.027928925
2018-11-15,0.030459968
2018-11-16,0.026103752
2018-11-17,0.019993014
2018-11-18,0.0222408
2018-11-19,0.030800368
2018-11-20,0.03147992
2018-11-21,0.025387691
2018-11-22,0.02456065
2018-11-23,0.025546403
2018-11-24,0.022509254
2018-11-25,0.025770226
2018-11-26,0.025323125
2018-11-27,0.023935206
2018-11-28,0.031384069
2018-11-29,0.035363174
2018-11-30,0.042747344
2018-12-01,0.028793501
2018-12-02,0.025534834
2018-12-03,0.029688493
2018-12-04,0.030044935
2018-12-05,0.032002547
2018-12-06,0.024904083
2018-12-07,0.024606806
2018-12-08,0.017652203
2018-12-09,0.017102914
2018-12-10,0.019767635
2018-12-11,0.019497292
2018-12-12,0.018470145
2018-12-13,0.021644155
2018-12-14,0.029412427
2018-12-15,0.016819371
2018-12-16,0.015569637
2018-12-17,0.02017531
2018-12-18,0.033900126
2018-12-19,0.023375201
2018-12-20,0.023140875
2018-12-21,0.022089748
2018-12-22,0.016820306
2018-12-23,0.018824028
2018-12-24,0.022611408
2018-12-25,0.022504571
2018-12-26,0.02568606
2018-12-27,0.017595237
2018-12-28,0.018800689
2018-12-29,0.016484239
2018-12-30,0.02912899
2018-12-31,0.017185699
2019-01-01,0.015916496
2019-01-02,0.017801784
2019-01-03,0.01796381
2019-01-04,0.019806502
2019-01-05,0.02670482
2019-01-06,0.016552618
2019-01-07,0.018303737
2019-01-08,0.017300851
2019-01-09,0.016335621
2019-01-10,0.020053293
2019-01-11,0.018271421
2019-01-12,0.013769769
2019-01-13,0.014602799
2019-01-14,0.027427683
2019-01-15,0.023045714
2019-01-16,0.02395866
2019-01-17,0.018283286
2019-01-18,0.020352807
2019-01-19,0.018055374
2019-01-20,0.01699678
2019-01-21,0.021553882
2019-01-22,0.029353974
2019-01-23,0.021379941
2019-01-24,0.021604542
2019-01-25,0.019802218
2019-01-26,0.016734182
2019-01-27,0.016768042
2019-01-28,0.023631937
2019-01-29,0.020807057
2019-01-30,0.02206714
2019-01-31,0.024332474
2019-02-01,0.0228976
2019-02-02,0.01804484
2019-02-03,0.01639012
2019-02-04,0.017041847
2019-02-05,0.017198632
2019-02-06,0.018199549
2019-02-07,0.019285279
2019-02-08,0.020728027
2019-02-09,0.018689605
2019-02-10,0.020088325
2019-02-11,0.023878435
2019-02-12,0.023149089
2019-02-13,0.026584154
2019-02-14,0.029341528
2019-02-15,0.030309753
2019-02-16,0.026420705
2019-02-17,0.026855046
2019-02-18,0.035649351
2019-02-19,0.248548919
2019-02-20,0.033493046
2019-02-21,0.032627827
2019-02-22,0.031087302
2019-02-23,0.027460865
2019-02-24,0.033665993
2019-02-25,0.03768396
2019-02-26,0.037399116
2019-02-27,0.034132916
2019-02-28,0.040380915
2019-03-01,0.029606828
2019-03-02,0.025577421
2019-03-03,0.023804083
2019-03-04,0.030452853
2019-03-05,0.030315685
2019-03-06,0.029639961
2019-03-07,0.029199548
2019-03-08,0.028948405
2019-03-09,0.026015308
2019-03-10,0.022199273
2019-03-11,0.025239836
2019-03-12,0.025438751
2019-03-13,0.024906562
2019-03-14,0.023159689
2019-03-15,0.023880795
2019-03-16,0.019384784
2019-03-17,0.022377501
2019-03-18,0.160708022
2019-03-19,0.030742702
2019-03-20,0.027611237
2019-03-21,0.040006037
2019-03-22,0.032797947
2019-03-23,0.024813544
2019-03-24,0.024859236
2019-03-25,0.031151059
2019-03-26,0.032553087
2019-03-27,0.035232947
2019-03-28,0.030931176
2019-03-29,0.034837135
2019-03-30,0.027418715
2019-03-31,0.027859727
2019-04-01,0.034531312
2019-04-02,0.039760924
2019-04-03,0.04687053
2019-04-04,0.035475738
2019-04-05,0.028023395
2019-04-06,0.024663178
2019-04-07,0.025125397
2019-04-08,0.031756294
2019-04-09,0.028321307
2019-04-10,0.038022748
2019-04-11,0.033059111
2019-04-12,0.028920389
2019-04-13,0.02368127
2019-04-14,0.022250968
2019-04-15,0.025197895
2019-04-16,0.029340527
2019-04-17,0.030915739
2019-04-18,0.032064707
2019-04-19,0.026471701
2019-04-20,0.020952887
2019-04-21,0.022172069
2019-04-22,0.025693432
2019-04-23,0.027976496
2019-04-24,0.026386973
2019-04-25,0.022752511
2019-04-26,0.028793042
2019-04-27,0.018922854
2019-04-28,0.019918592
2019-04-29,0.022050819
2019-04-30,0.023803982
2019-05-01,0.024725336
2019-05-02,0.054025769
2019-05-03,0.027218202
2019-05-04,0.022103793
2019-05-05,0.023100787
2019-05-06,0.028266079
2019-05-07,0.033307436
2019-05-08,0.028356527
2019-05-09,0.027506504
2019-05-10,0.030255843
2019-05-11,0.026115359
2019-05-12,0.025862703
2019-05-13,0.033473015
2019-05-14,0.037137041
2019-05-15,0.04591543
2019-05-16,0.062635523
2019-05-17,0.050989443
2019-05-18,0.039430297
2019-05-19,0.034229662
2019-05-20,0.040341783
2019-05-21,0.033286099
2019-05-22,0.044813813
2019-05-23,0.039219777
2019-05-24,0.042022403
2019-05-25,0.031281557
2019-05-26,0.025662463
2019-05-27,0.043394994
2019-05-28,0.042411683
2019-05-29,0.045867854
2019-05-30,0.049219187
2019-05-31,0.04324968
2019-06-01,0.041997685
2019-06-02,0.030178148
2019-06-03,0.037841706
2019-06-04,0.038162714
2019-06-05,0.036487972
2019-06-06,0.034486623
2019-06-07,0.032492611
2019-06-08,0.050843251
2019-06-09,0.025332262
2019-06-10,0.052846196
2019-06-11,0.042189055
2019-06-12,0.027756255
2019-06-13,0.028186475
2019-06-14,0.036019786
2019-06-15,0.045629642
2019-06-16,0.027525137
2019-06-17,0.050195046
2019-06-18,0.034831925
2019-06-19,0.04018795
2019-06-20,0.053966529
2019-06-21,0.029481434
2019-06-22,0.027243667
2019-06-23,0.028603405
2019-06-24,0.033860072
2019-06-25,0.050174151
2019-06-26,0.048968465
2019-06-27,0.053865313
2019-06-28,0.052273206
2019-06-29,0.034073192
2019-06-30,0.033440145
2019-07-01,0.054407748
2019-07-02,0.041222486
2019-07-03,0.02989371
2019-07-04,0.027005015
2019-07-05,0.037077587
2019-07-06,0.032222649
2019-07-07,0.020915957
2019-07-08,0.037585478
2019-07-09,0.031322007
2019-07-10,0.026835991
2019-07-11,0.050768452
2019-07-12,0.030319732
2019-07-13,0.022249317
2019-07-14,0.028613416
2019-07-15,0.035542703
2019-07-16,0.069799959
2019-07-17,0.051479411
2019-07-18,0.026864563
2019-07-19,0.042477125
2019-07-20,0.02057068
2019-07-21,0.019877861
2019-07-22,0.022784365
2019-07-23,0.024771438
2019-07-24,0.051128853
2019-07-25,0.05086744
2019-07-26,0.02571763
2019-07-27,0.023906044
2019-07-28,0.018914086
2019-07-29,0.025151317
2019-07-30,0.0269714
2019-07-31,0.029387293
2019-08-01,0.049636936
2019-08-02,0.034491628
2019-08-03,0.040300513
2019-08-04,0.01894527
2019-08-05,0.026205945
2019-08-06,0.028543946
2019-08-07,0.026478407
2019-08-08,0.028076189
2019-08-09,0.029497592
2019-08-10,0.022883985
2019-08-11,0.020772699
2019-08-12,0.027002005
2019-08-13,0.031571121
2019-08-14,0.030040583
2019-08-15,0.035353244
2019-08-16,0.027107822
2019-08-17,0.020501106
2019-08-18,0.02113399
2019-08-19,0.032922639
2019-08-20,0.033319681
2019-08-21,0.039429582
2019-08-22,0.035085893
2019-08-23,0.032312812
2019-08-24,0.028678234
2019-08-25,0.035688596
2019-08-26,0.044752015
2019-08-27,0.035498776
2019-08-28,0.036139538
2019-08-29,0.036228838
2019-08-30,0.035418871
2019-08-31,0.031705852
2019-09-01,0.032591118
2019-09-02,0.03966054
2019-09-03,0.039332947
2019-09-04,0.038326511
2019-09-05,0.04775443
2019-09-06,0.051076141
2019-09-07,0.047501102
2019-09-08,0.051010943
2019-09-09,0.057990052
2019-09-10,0.063616133
2019-09-11,0.060263732
2019-09-12,0.065883497
2019-09-13,0.061162195
2019-09-14,0.065555309
2019-09-15,0.066917389
2019-09-16,0.068519543
2019-09-17,0.082731607
2019-09-18,0.086394731
2019-09-19,0.09819285
2019-09-20,0.097053972
2019-09-21,0.078379983
2019-09-22,0.062332348
2019-09-23,0.087728235
2019-09-24,0.103692645
2019-09-25,0.106917568
2019-09-26,0.082953599
2019-09-27,0.084678888
2019-09-28,0.082371889
2019-09-29,0.076959389
2019-09-30,0.070174285
2019-10-01,0.036254399
2019-10-02,0.035018152
2019-10-03,0.045588596
2019-10-04,0.035316989
2019-10-05,0.030584022
2019-10-06,0.027959617
2019-10-07,0.031701657
2019-10-08,0.033749879
2019-10-09,0.040710015
2019-10-10,0.035970372
2019-10-11,0.033826149
2019-10-12,0.028566672
2019-10-13,0.027257064
2019-10-14,0.032092199
2019-10-15,0.033213559
2019-10-16,0.033024652
2019-10-17,0.031413327
2019-10-18,0.033597081
2019-10-19,0.030067123
2019-10-20,0.032240298
2019-10-21,0.033970578
2019-10-22,0.03827621
2019-10-23,0.048877793
2019-10-24,0.038893801
2019-10-25,0.041786107
2019-10-26,0.040598478
2019-10-27,0.033197903
2019-10-28,0.039063733
2019-10-29,0.040462095
2019-10-30,0.040929627
2019-10-31,0.039200174
2019-11-01,0.035820849
2019-11-02,0.029207373
2019-11-03,0.030289675
2019-11-04,0.035497008
2019-11-05,0.037230042
2019-11-06,0.034236867
2019-11-07,0.048248924
2019-11-08,0.036944522
2019-11-09,0.031276197
2019-11-10,0.030954217
2019-11-11,0.03796978
2019-11-12,0.036490266
2019-11-13,0.037411772
2019-11-14,0.037826827
2019-11-15,0.036641751
2019-11-16,0.029235581
2019-11-17,0.030699521
2019-11-18,0.046820644
2019-11-19,0.039685686
2019-11-20,0.038714212
2019-11-21,0.056510049
2019-11-22,0.090499413
2019-11-23,0.032566553
2019-11-24,0.032652246
2019-11-25,0.073337466
2019-11-26,0.054863635
2019-11-27,0.044197947
2019-11-28,0.044244237
2019-11-29,0.038178118
2019-11-30,0.032894616
2019-12-01,0.040359292
2019-12-02,0.040509988
2019-12-03,0.035464754
2019-12-04,0.039821841
2019-12-05,0.03420834
2019-12-06,0.030653183
2019-12-07,0.025445173
2019-12-08,0.022173705
2019-12-09,0.031305298
2019-12-10,0.033816283
2019-12-11,0.035424094
2019-12-12,0.033974239
2019-12-13,0.033730269
2019-12-14,0.031114101
2019-12-15,0.031922771
2019-12-16,0.045271366
2019-12-17,0.05969711
2019-12-18,0.051917187
2019-12-19,0.039786588
2019-12-20,0.040646508
2019-12-21,0.031576216
2019-12-22,0.030195724
2019-12-23,0.039937078
2019-12-24,0.034353387
2019-12-25,0.033460414
2019-12-26,0.034088433
2019-12-27,0.032962859
2019-12-28,0.028287161
2019-12-29,0.027454365
2019-12-30,0.032747702
2019-12-31,0.034805935
2020-01-01,0.028304048
2020-01-02,0.023869213
2020-01-03,0.024422872
2020-01-04,0.019698785
2020-01-05,0.019399294
2020-01-06,0.025783762
2020-01-07,0.025158614
2020-01-08,0.030209649
2020-01-09,0.024768411
2020-01-10,0.029203583
2020-01-11,0.022428725
2020-01-12,0.020704452
2020-01-13,0.024593735
2020-01-14,0.03569291
2020-01-15,0.0291098
2020-01-16,0.024552053
2020-01-17,0.026161645
2020-01-18,0.024743415
2020-01-19,0.023061598
2020-01-20,0.021365853
2020-01-21,0.019608909
2020-01-22,0.01837346
2020-01-23,0.018244048
2020-01-24,0.018185144
2020-01-25,0.013794516
2020-01-26,0.01405437
2020-01-27,0.016854389
2020-01-28,0.018844268
2020-01-29,0.019302394
2020-01-30,0.022378176
2020-01-31,0.021877123
2020-02-01,0.019870018
2020-02-02,0.019975903
2020-02-03,0.023023265
2020-02-04,0.025151654
2020-02-05,0.031285664
2020-02-06,0.034223678
2020-02-07,0.034408802
2020-02-08,0.028271956
2020-02-09,0.026435855
2020-02-10,0.027745341
2020-02-11,0.030194903
2020-02-12,0.041653763
2020-02-13,0.038257449
2020-02-14,0.03673723
2020-02-15,0.035314509
2020-02-16,0.04143227
2020-02-17,0.034171017
2020-02-18,0.031925487
2020-02-19,0.034239153
2020-02-20,0.036545589
2020-02-21,0.024634604
2020-02-22,0.021902378
2020-02-23,0.025833611
2020-02-24,0.029351318
2020-02-25,0.033991016
2020-02-26,0.058301212
2020-02-27,0.038583583
2020-02-28,0.033013037
2020-02-29,0.023426356
2020-03-01,0.024806593
2020-03-02,0.025304117
2020-03-03,0.026574
2020-03-04,0.026760407
2020-03-05,0.031349561
2020-03-06,0.028382794
2020-03-07,0.026295187
2020-03-08,0.047289218
2020-03-09,0.052432693
2020-03-10,0.033305743
2020-03-11,0.04115364
2020-03-12,0.272776454
2020-03-13,0.267637969
2020-03-14,0.041275921
2020-03-15,0.03688659
2020-03-16,0.096821352
2020-03-17,0.052670475
2020-03-18,0.042855851
2020-03-19,0.060950672
2020-03-20,0.050503726
2020-03-21,0.036170408
2020-03-22,0.035715556
2020-03-23,0.040941406
2020-03-24,0.039674523
2020-03-25,0.038572381
2020-03-26,0.03720812
2020-03-27,0.034541198
2020-03-28,0.028782464
2020-03-29,0.024935197
2020-03-30,0.032357938
2020-03-31,0.035537315
2020-04-01,0.03222865
2020-04-02,0.036926101
2020-04-03,0.03442419
2020-04-04,0.026116719
2020-04-05,0.025275373
2020-04-06,0.045294648
2020-04-07,0.040526709
2020-04-08,0.036172391
2020-04-09,0.034742574
2020-04-10,0.036584203
2020-04-11,0.028740099
2020-04-12,0.026069908
2020-04-13,0.034949777
2020-04-14,0.037180291
2020-04-15,0.034815388
2020-04-16,0.048420725
2020-04-17,0.037502241
2020-04-18,0.0413323
2020-04-19,0.036222502
2020-04-20,0.046179134
2020-04-21,0.048839574
2020-04-22,0.045735358
2020-04-23,0.04835215
2020-04-24,0.046405347
2020-04-25,0.040139089
2020-04-26,0.044631203
2020-04-27,0.045632068
2020-04-28,0.042173886
2020-04-29,0.066436802
2020-04-30,0.08555776
2020-05-01,0.047127301
2020-05-02,0.036668847
2020-05-03,0.042488001
2020-05-04,0.051310422
2020-05-05,0.054117711
2020-05-06,0.065500677
2020-05-07,0.078720818
2020-05-08,0.076785454
2020-05-09,0.065108989
2020-05-10,0.110451684
2020-05-11,0.087262746
2020-05-12,0.097251805
2020-05-13,0.119452626
2020-05-14,0.14106491
2020-05-15,0.111422504
2020-05-16,0.092598024
2020-05-17,0.097876526
2020-05-18,0.128796818
2020-05-19,0.116667554
2020-05-20,0.131607981
2020-05-21,0.170835618
2020-05-22,0.125449959
2020-05-23,0.081774821
2020-05-24,0.106440766
2020-05-25,0.134070359
2020-05-26,0.135380566
2020-05-27,0.145933676
2020-05-28,0.143020056
2020-05-29,0.126084526
2020-05-30,0.122125298
2020-05-31,0.103044838
2020-06-01,0.116905356
2020-06-02,0.132049794
2020-06-03,0.106998163
2020-06-04,0.113768839
2020-06-05,0.117013371
2020-06-06,0.131721628
2020-06-07,0.141147436
2020-06-08,0.143315098
2020-06-09,0.135683691
2020-06-10,0.491956474
2020-06-11,0.530588817
2020-06-12,0.130092621
2020-06-13,0.104445381
2020-06-14,0.08929451
2020-06-15,0.156700033
2020-06-16,0.145603962
2020-06-17,0.152216956
2020-06-18,0.140532156
2020-06-19,0.152895621
2020-06-20,0.125222322
2020-06-21,0.127081338
2020-06-22,0.173206216
2020-06-23,0.189740077
2020-06-24,0.194852481
2020-06-25,0.177875444
2020-06-26,0.164995851
2020-06-27,0.157686295
2020-06-28,0.149893386
2020-06-29,0.166049988
2020-06-30,0.208222597
2020-07-01,0.191983267
2020-07-02,0.176387235
2020-07-03,0.181135279
2020-07-04,0.142475045
2020-07-05,0.133876928
2020-07-06,0.166595797
2020-07-07,0.168082076
2020-07-08,0.208118329
2020-07-09,0.193270864
2020-07-10,0.159369613
2020-07-11,0.140523826
2020-07-12,0.133713591
2020-07-13,0.208475672
2020-07-14,0.180861883
2020-07-15,0.208189437
2020-07-16,0.22248459
2020-07-17,0.226741022
2020-07-18,0.209551178
2020-07-19,0.225392471
2020-07-20,0.271878035
2020-07-21,0.282169545
2020-07-22,0.276549349
2020-07-23,0.303098166
2020-07-24,0.291241247
2020-07-25,0.314399002
2020-07-26,0.285987863
2020-07-27,0.352834158
2020-07-28,0.282883776
2020-07-29,0.291725677
2020-07-30,0.28072484
2020-07-31,0.302545398
2020-08-01,0.258875185
2020-08-02,0.30057255
2020-08-03,0.277103051
2020-08-04,0.243692521
2020-08-05,0.230797212
2020-08-06,0.245314043
2020-08-07,0.29440715
2020-08-08,0.275316668
2020-08-09,0.307927408
2020-08-10,0.406876111
2020-08-11,0.42284172
2020-08-12,0.564300389
2020-08-13,0.598516772
2020-08-14,0.545841846
2020-08-15,0.401280869
2020-08-16,0.3668033
2020-08-17,0.391132829
2020-08-18,0.428033586
2020-08-19,0.440591792
2020-08-20,0.400531292
2020-08-21,0.479851444
2020-08-22,0.371788286
2020-08-23,0.322633396
2020-08-24,0.362886939
2020-08-25,0.383685995
2020-08-26,0.343091394
2020-08-27,0.351715077
2020-08-28,0.34558522
2020-08-29,0.365434108
2020-08-30,0.548705992
2020-08-31,0.578137818
2020-09-01,0.72294856
2020-09-02,0.736640344
2020-09-03,0.69635014
2020-09-04,0.565190307
2020-09-05,0.616131875
2020-09-06,0.420911417
2020-09-07,0.390742192
2020-09-08,0.36994903
2020-09-09,0.40553513
2020-09-10,0.505054735
2020-09-11,0.457652319
2020-09-12,0.377204561
2020-09-13,0.405914387
2020-09-14,0.534931426
2020-09-15,0.520060358
2020-09-16,0.464041625
2020-09-17,0.756303628
2020-09-18,0.647722921
2020-09-19,0.498491781
2020-09-20,0.425435195
2020-09-21,0.497072602
2020-09-22,0.474621394
2020-09-23,0.424349692
2020-09-24,0.384179312
2020-09-25,0.363183161
2020-09-26,0.318795961
2020-09-27,0.32485698
2020-09-28,0.404825576
2020-09-29,0.459413404
2020-09-30,0.399231779
2020-10-01,0.358715314
2020-10-02,0.339369878
2020-10-03,0.294605563
2020-10-04,0.307797855
2020-10-05,0.325070175
2020-10-06,0.382505226
2020-10-07,0.317139816
2020-10-08,0.311719981
2020-10-09,0.301292962
2020-10-10,0.249470084
2020-10-11,0.207787919
2020-10-12,0.289945292
2020-10-13,0.293299648
2020-10-14,0.30358046
2020-10-15,0.299190382
2020-10-16,0.260128228
2020-10-17,0.160064376
2020-10-18,0.1701995
2020-10-19,0.232775382
2020-10-20,0.250636446
2020-10-21,0.297941352
2020-10-22,0.26263702
2020-10-23,0.246482745
2020-10-24,0.14175954
2020-10-25,0.148537829
2020-10-26,0.246998071
2020-10-27,0.187768565
2020-10-28,0.262199646
2020-10-29,0.272329755
2020-10-30,0.255346074
2020-10-31,0.180859766
2020-11-01,0.150949032
2020-11-02,0.246482072
2020-11-03,0.19839749
2020-11-04,0.170113682
2020-11-05,0.217194472
2020-11-06,0.249232133
2020-11-07,0.240211331
2020-11-08,0.135774662
2020-11-09,0.190649479
2020-11-10,0.219261127
2020-11-11,0.216815308
2020-11-12,0.235879386
2020-11-13,0.232314582
2020-11-14,0.170345837
2020-11-15,0.156397612
2020-11-16,0.208086497
2020-11-17,0.302453166
2020-11-18,0.322114609
2020-11-19,0.220374675
2020-11-20,0.274916184
2020-11-21,0.270674381
2020-11-22,0.263898258
2020-11-23,0.301894088
2020-11-24,0.343716111
2020-11-25,0.253190511
2020-11-26,0.452389156
2020-11-27,0.189659276
2020-11-28,0.14061653
2020-11-29,0.126520334
2020-11-30,0.30568344
2020-12-01,0.325297786
2020-12-02,0.190694444
2020-12-03,0.203944941
2020-12-04,0.226566411
2020-12-05,0.164571444
2020-12-06,0.162726214
2020-12-07,0.210160624
2020-12-08,0.264415441
2020-12-09,0.268284658
2020-12-10,0.241977122
2020-12-11,0.263363857
2020-12-12,0.186847081
2020-12-13,0.198371865
2020-12-14,0.259012895
2020-12-15,0.326172295
2020-12-16,0.320571811
2020-12-17,0.447898237
2020-12-18,0.291800132
2020-12-19,0.265848756
2020-12-20,0.200563678
2020-12-21,0.313689384
2020-12-22,0.2790407
2020-12-23,0.395543281
2020-12-24,0.332867499
2020-12-25,0.346250043
2020-12-26,0.27486594
2020-12-27,0.358896598
2020-12-28,0.39381519
2020-12-29,0.358173535
2020-12-30,0.398535815
2020-12-31,0.365299821
2021-01-01,0.27713037
2021-01-02,0.36954631
2021-01-03,0.491163637
2021-01-04,0.598544687
2021-01-05,0.446211507
2021-01-06,0.419387288
2021-01-07,0.443279094
2021-01-08,0.450660504
2021-01-09,0.348944119
2021-01-10,0.340179625
2021-01-11,0.592678381
2021-01-12,0.332567375
2021-01-13,0.282779236
2021-01-14,0.327318161
2021-01-15,0.352339051
2021-01-16,0.318045429
2021-01-17,0.265291775
2021-01-18,0.299769209
2021-01-19,0.369771216
2021-01-20,0.328497727
2021-01-21,0.419752432
2021-01-22,0.434820217
2021-01-23,0.318504765
2021-01-24,0.321433444
2021-01-25,0.388775711
2021-01-26,0.330121989
2021-01-27,0.366102197
2021-01-28,0.35112671
2021-01-29,0.448308017
2021-01-30,0.393734497
2021-01-31,0.427493473
2021-02-01,0.472975137
2021-02-02,0.50432858
2021-02-03,0.503058232
2021-02-04,0.58000967
2021-02-05,0.595109361
2021-02-06,0.509879621
2021-02-07,0.479689356
2021-02-08,0.550931035
2021-02-09,0.576077058
2021-02-10,0.555063634
2021-02-11,0.501304575
2021-02-12,0.508302196
2021-02-13,0.520518776
2021-02-14,0.461470486
2021-02-15,0.513799958
2021-02-16,0.49989342
2021-02-17,0.504353772
2021-02-18,0.517265192
2021-02-19,0.521923678
