Date,addresses/min_10_count
2016-03-18,21207.0
2016-03-19,21277.0
2016-03-20,21379.0
2016-03-21,21469.0
2016-03-22,21651.0
2016-03-23,21871.0
2016-03-24,22090.0
2016-03-25,22264.0
2016-03-26,22374.0
2016-03-27,22433.0
2016-03-28,22622.0
2016-03-29,22597.0
2016-03-30,22740.0
2016-03-31,22942.0
2016-04-01,23162.0
2016-04-02,23356.0
2016-04-03,23549.0
2016-04-04,23690.0
2016-04-05,23787.0
2016-04-06,23892.0
2016-04-07,24075.0
2016-04-08,24135.0
2016-04-09,24203.0
2016-04-10,24300.0
2016-04-11,24391.0
2016-04-12,24468.0
2016-04-13,24601.0
2016-04-14,24616.0
2016-04-15,24796.0
2016-04-16,24938.0
2016-04-17,25038.0
2016-04-18,25121.0
2016-04-19,25258.0
2016-04-20,25358.0
2016-04-21,25479.0
2016-04-22,25625.0
2016-04-23,25665.0
2016-04-24,25750.0
2016-04-25,25897.0
2016-04-26,25975.0
2016-04-27,26099.0
2016-04-28,26252.0
2016-04-29,25934.0
2016-04-30,25917.0
2016-05-01,25995.0
2016-05-02,26084.0
2016-05-03,26120.0
2016-05-04,26243.0
2016-05-05,26326.0
2016-05-06,26396.0
2016-05-07,26533.0
2016-05-08,26612.0
2016-05-09,26697.0
2016-05-10,26742.0
2016-05-11,26732.0
2016-05-12,26880.0
2016-05-13,26313.0
2016-05-14,26017.0
2016-05-15,26129.0
2016-05-16,26193.0
2016-05-17,26420.0
2016-05-18,26574.0
2016-05-19,26681.0
2016-05-20,27019.0
2016-05-21,27213.0
2016-05-22,27457.0
2016-05-23,27579.0
2016-05-24,27782.0
2016-05-25,28045.0
2016-05-26,28265.0
2016-05-27,28423.0
2016-05-28,28466.0
2016-05-29,28681.0
2016-05-30,28863.0
2016-05-31,29078.0
2016-06-01,29310.0
2016-06-02,29487.0
2016-06-03,29674.0
2016-06-04,29834.0
2016-06-05,29987.0
2016-06-06,30133.0
2016-06-07,30318.0
