Date,supply/inflation_rate
2016-05-01,0.15272746561574313
2016-05-02,0.15744028821879574
2016-05-03,0.1567485960562507
2016-05-04,0.1549066070839411
2016-05-05,0.15651915324213017
2016-05-06,0.1562679806736118
2016-05-07,0.15531242165374604
2016-05-08,0.15670440213801928
2016-05-09,0.15638478076883566
2016-05-10,0.15578778157981166
2016-05-11,0.1533624664279627
2016-05-12,0.15859079053917458
2016-05-13,0.158203536426329
2016-05-14,0.15534704612180383
2016-05-15,0.1560057424520498
2016-05-16,0.1544096586486312
2016-05-17,0.15790973040386347
2016-05-18,0.15895990327906828
2016-05-19,0.15625439343506642
2016-05-20,0.15716622487667053
2016-05-21,0.15576434391114158
2016-05-22,0.15792725892627235
2016-05-23,0.15691638838174615
2016-05-24,0.15644302372874463
2016-05-25,0.15823360635609585
2016-05-26,0.15652405502227107
2016-05-27,0.15791205426674715
2016-05-28,0.15782749086153136
2016-05-29,0.15592854499563935
2016-05-30,0.15606081742205546
2016-05-31,0.153496000070106
2016-06-01,0.15666523057991122
2016-06-02,0.15677714478015292
2016-06-03,0.15718069138400592
2016-06-04,0.15643030320817441
2016-06-05,0.1534499712892765
2016-06-06,0.15750088335619794
2016-06-07,0.15520996428939893
2016-06-08,0.15700643827142047
2016-06-09,0.15653717447574467
2016-06-10,0.1509477547665259
2016-06-11,0.1571654432939389
2016-06-12,0.15631061169389104
2016-06-13,0.15626252931470108
2016-06-14,0.15578600998123027
2016-06-15,0.1542726562163117
2016-06-16,0.15426274883822844
2016-06-17,0.16219049130028895
2016-06-18,0.16723872125629158
2016-06-19,0.16091150587026637
2016-06-20,0.15314855944554395
2016-06-21,0.15450136579272145
2016-06-22,0.15797505600663064
2016-06-23,0.1536432850406817
2016-06-24,0.15525434193569487
2016-06-25,0.1526754789046174
2016-06-26,0.1558628414804848
2016-06-27,0.15465916186439443
2016-06-28,0.15493782990048666
2016-06-29,0.15336735867419615
2016-06-30,0.15388593996831967
2016-07-01,0.157119376981532
2016-07-02,0.15341285749333267
2016-07-03,0.15398309165405188
2016-07-04,0.1544207980893666
2016-07-05,0.15149602159801656
2016-07-06,0.15541321124352758
2016-07-07,0.15298469893103595
2016-07-08,0.1531962468521546
2016-07-09,0.15750160805770053
2016-07-10,0.15314814783078123
2016-07-11,0.15318593097787203
2016-07-12,0.1519521176994194
2016-07-13,0.1539443855010323
2016-07-14,0.15212136875078808
2016-07-15,0.15241434228237694
2016-07-16,0.15379308330685393
2016-07-17,0.15175976427436888
2016-07-18,0.15536708204569916
2016-07-19,0.15159252024655112
2016-07-20,0.1522309820619303
2016-07-21,0.15665575476305094
2016-07-22,0.15097677876770543
2016-07-23,0.15449433278651448
2016-07-24,0.14977724996997854
2016-07-25,0.15232395270247667
2016-07-26,0.14604521551163274
2016-07-27,0.15707337465332527
2016-07-28,0.15398431879336383
2016-07-29,0.15180447925829443
2016-07-30,0.15022695893073612
2016-07-31,0.1531057638423392
2016-08-01,0.14986197811648805
2016-08-02,0.14858667807301673
2016-08-03,0.15029567277749312
2016-08-04,0.1560985271337152
2016-08-05,0.15285212642350055
2016-08-06,0.1495100553634352
2016-08-07,0.15304484110985017
2016-08-08,0.15237701435868112
2016-08-09,0.15480498579143842
2016-08-10,0.15218336470807547
2016-08-11,0.1522879843184397
2016-08-12,0.15179863020784423
2016-08-13,0.1511629207502423
2016-08-14,0.1509297126267004
2016-08-15,0.15272706826693483
2016-08-16,0.15116858381174358
2016-08-17,0.1508905696770082
2016-08-18,0.15484776997548155
2016-08-19,0.1499918776796909
2016-08-20,0.15188196726073278
2016-08-21,0.15420285085963337
2016-08-22,0.1520656649694878
2016-08-23,0.1514846136724155
2016-08-24,0.15185752610835146
2016-08-25,0.15110002358208452
2016-08-26,0.14970791635675273
2016-08-27,0.15183563862038518
2016-08-28,0.15035274394409925
2016-08-29,0.14981824089779727
2016-08-30,0.1494602901168811
2016-08-31,0.15074091111286925
2016-09-01,0.1487037357402452
2016-09-02,0.15185196959317948
2016-09-03,0.14733624219138952
2016-09-04,0.14909772643747599
2016-09-05,0.15071254287144087
2016-09-06,0.14808356350079954
2016-09-07,0.15095895100080114
2016-09-08,0.14909842727781708
2016-09-09,0.15058003520210006
2016-09-10,0.14858672829904274
2016-09-11,0.1511378032371098
2016-09-12,0.15049547059362034
2016-09-13,0.14877438904153695
2016-09-14,0.15183066717859361
2016-09-15,0.1500391978272344
2016-09-16,0.15025839720301537
2016-09-17,0.14977731030842234
2016-09-18,0.1369189442313281
2016-09-19,0.16028247799474626
2016-09-20,0.15127671822151378
2016-09-21,0.14917779379950402
2016-09-22,0.14674053328867598
2016-09-23,0.16001552866087176
2016-09-24,0.1551749099435551
2016-09-25,0.16046625626170563
2016-09-26,0.14908218124421757
2016-09-27,0.1648173728471105
2016-09-28,0.1503241892429934
2016-09-29,0.14981550335688287
2016-09-30,0.14633431975533018
2016-10-01,0.1604839482490532
2016-10-02,0.16679084795910715
2016-10-03,0.15437411348875996
2016-10-04,0.14821627564168938
2016-10-05,0.1532468880697011
2016-10-06,0.151897055112441
2016-10-07,0.17056856575171153
2016-10-08,0.16809194056376264
2016-10-09,0.15468552656218915
2016-10-10,0.15315839162571576
2016-10-11,0.14987107384810572
2016-10-12,0.15284185929021166
2016-10-13,0.16139058320154365
2016-10-14,0.15182604801843946
2016-10-15,0.14827680664279752
2016-10-16,0.15178321689978036
2016-10-17,0.14897698529773562
2016-10-18,0.15360328539319767
2016-10-19,0.1526404069070233
2016-10-20,0.1594789427477461
2016-10-21,0.14751249262439048
2016-10-22,0.1453720343276741
2016-10-23,0.1434992506361379
2016-10-24,0.14701756910575825
2016-10-25,0.1450122335436015
2016-10-26,0.14638574341077115
2016-10-27,0.14382376857773105
2016-10-28,0.14198161596752756
2016-10-29,0.13486536948195527
2016-10-30,0.14619436110017237
2016-10-31,0.14641472176296033
2016-11-01,0.1389378795594438
2016-11-02,0.1420132004877661
2016-11-03,0.14231765855872647
2016-11-04,0.14084104037574963
2016-11-05,0.14322218143944387
2016-11-06,0.14499487069854866
2016-11-07,0.15206482220747697
2016-11-08,0.1474459087930018
2016-11-09,0.14094314662647522
2016-11-10,0.14189975074382577
2016-11-11,0.14246855740955677
2016-11-12,0.14537887837328345
2016-11-13,0.1476286743847257
2016-11-14,0.14494288609704764
2016-11-15,0.14271604516361425
2016-11-16,0.14336000277914573
2016-11-17,0.139565172256491
2016-11-18,0.1506317887144939
2016-11-19,0.14682552377171065
2016-11-20,0.14737508939902666
2016-11-21,0.1442072762303488
2016-11-22,0.14106747178184564
2016-11-23,0.14800356376947832
2016-11-24,0.14687435992755615
2016-11-25,0.1518189128202303
2016-11-26,0.14721556518891132
2016-11-27,0.15303267356112848
2016-11-28,0.15410359188318012
2016-11-29,0.14936510602519215
2016-11-30,0.14380155974304287
2016-12-01,0.1433028387703863
2016-12-02,0.14347857442625478
2016-12-03,0.14496475510526974
2016-12-04,0.14036527529497
2016-12-05,0.1405949589416995
2016-12-06,0.14413279783093413
2016-12-07,0.14278630448558194
2016-12-08,0.14457457199725088
2016-12-09,0.14243402795867932
2016-12-10,0.14245430737922127
2016-12-11,0.1428907820272931
2016-12-12,0.14074265330416003
2016-12-13,0.14292908221158895
2016-12-14,0.1430672983934631
2016-12-15,0.14069968735622274
2016-12-16,0.1425055612292878
2016-12-17,0.14343656217146616
2016-12-18,0.14303079637743044
2016-12-19,0.14098619420038339
2016-12-20,0.14186519557921295
2016-12-21,0.1414473279120858
2016-12-22,0.13891734347103823
2016-12-23,0.13907073891259292
2016-12-24,0.14001607851664666
2016-12-25,0.14321419680214853
2016-12-26,0.14142223803631637
2016-12-27,0.13935838767731612
2016-12-28,0.1409823737014888
2016-12-29,0.14208844126096376
2016-12-30,0.14137982805332916
2016-12-31,0.139169032640718
2017-01-01,0.14158879514607325
2017-01-02,0.14048197087603698
2017-01-03,0.14042800038148662
2017-01-04,0.14309595657963214
2017-01-05,0.1416966016192318
2017-01-06,0.13947037655411787
2017-01-07,0.1419579228289065
2017-01-08,0.14090316215111098
2017-01-09,0.14116159432221043
2017-01-10,0.13920763693357108
2017-01-11,0.1399763331171051
2017-01-12,0.14008250643701214
2017-01-13,0.14085057008233948
2017-01-14,0.13960323491048898
2017-01-15,0.14060873113080197
2017-01-16,0.1397901510317887
2017-01-17,0.13858361579170375
2017-01-18,0.1399914343804638
2017-01-19,0.14238671174447437
2017-01-20,0.13759970203809102
2017-01-21,0.1394452676233171
2017-01-22,0.13964697208908228
2017-01-23,0.13921959049481858
2017-01-24,0.13879942787270272
2017-01-25,0.1387614480122481
2017-01-26,0.14040882730959647
2017-01-27,0.13720454711534003
2017-01-28,0.13909425101825734
2017-01-29,0.137125130474391
2017-01-30,0.1408725003262543
2017-01-31,0.13840001398594715
2017-02-01,0.13796418554089285
2017-02-02,0.13829981758577925
2017-02-03,0.13758387391980076
2017-02-04,0.1398181715014628
2017-02-05,0.13900322221243377
2017-02-06,0.13908294609472804
2017-02-07,0.1383961721866689
2017-02-08,0.139340468064878
2017-02-09,0.13800816882242528
2017-02-10,0.1382622796876085
2017-02-11,0.1386469763493292
2017-02-12,0.13850016386041997
2017-02-13,0.13921615631524165
2017-02-14,0.13790168246267642
2017-02-15,0.13908362521491724
2017-02-16,0.13815090208986391
2017-02-17,0.13710992663047272
2017-02-18,0.13651770069393043
2017-02-19,0.13672499071936794
2017-02-20,0.13723547139154868
2017-02-21,0.13729016234445313
2017-02-22,0.13529952338253715
2017-02-23,0.1363456727091994
2017-02-24,0.1364531150235444
2017-02-25,0.13775160692093036
2017-02-26,0.1389381829981715
2017-02-27,0.13621930442013208
2017-02-28,0.1390007223459515
2017-03-01,0.13564593620390109
2017-03-02,0.13783875820980485
2017-03-03,0.13626998936986512
2017-03-04,0.13562283084382964
2017-03-05,0.13737563057459812
2017-03-06,0.13543125670601852
2017-03-07,0.13499092643421795
2017-03-08,0.13613031880910054
2017-03-09,0.13369396724747373
2017-03-10,0.1346488804188506
2017-03-11,0.13556172072542538
2017-03-12,0.13373078807150818
2017-03-13,0.13720343725298045
2017-03-14,0.13532167206066226
2017-03-15,0.1359996020112153
2017-03-16,0.13621572473746757
2017-03-17,0.13805820696544546
2017-03-18,0.13634702340358484
2017-03-19,0.13404988915060145
2017-03-20,0.13711256203301092
2017-03-21,0.13403674953529143
2017-03-22,0.13565317028066293
2017-03-23,0.1337893747648815
2017-03-24,0.13309784516012857
2017-03-25,0.13406752863095384
2017-03-26,0.13452112242274916
2017-03-27,0.13370533168294196
2017-03-28,0.13159601525603426
2017-03-29,0.1348140228587753
2017-03-30,0.13270974530500523
2017-03-31,0.13444034752744827
2017-04-01,0.132755060665652
2017-04-02,0.1308328406013597
2017-04-03,0.13419308545247532
2017-04-04,0.13354489613893117
2017-04-05,0.13431923817689295
2017-04-06,0.13193588026257497
2017-04-07,0.1334866913276871
2017-04-08,0.13270686407506815
2017-04-09,0.12960150098887913
2017-04-10,0.12861868248755837
2017-04-11,0.13045222961126246
2017-04-12,0.12933028069209107
2017-04-13,0.1298708936959223
2017-04-14,0.13276642215083378
2017-04-15,0.12821281424271436
2017-04-16,0.1304607775693063
2017-04-17,0.1310713662169738
2017-04-18,0.1304419466907567
2017-04-19,0.12628446091576206
2017-04-20,0.12990742407896927
2017-04-21,0.1301112719128279
2017-04-22,0.1278600983814584
2017-04-23,0.13008242640657475
2017-04-24,0.12683325811051516
2017-04-25,0.1312095928531707
2017-04-26,0.12471158151850825
2017-04-27,0.1246591846583629
2017-04-28,0.12620226632976173
2017-04-29,0.12406831998229939
2017-04-30,0.12470498735107594
2017-05-01,0.12461255912056357
2017-05-02,0.12492481767524288
2017-05-03,0.1254047633167792
2017-05-04,0.12478102364190269
2017-05-05,0.12599036957375143
2017-05-06,0.12595326687412833
2017-05-07,0.1267041483750304
2017-05-08,0.12462056866479765
2017-05-09,0.12605483738454626
2017-05-10,0.1253823755746537
2017-05-11,0.12587628819532792
2017-05-12,0.12652909991773464
2017-05-13,0.12363362448660231
2017-05-14,0.1189675103254062
2017-05-15,0.1200198247943971
2017-05-16,0.12112022557186464
2017-05-17,0.117433285946553
2017-05-18,0.11998421439641671
2017-05-19,0.11950176246846067
2017-05-20,0.12066807194116524
2017-05-21,0.12063727945469527
2017-05-22,0.12111011819618867
2017-05-23,0.12021066407222336
2017-05-24,0.12045809398166973
2017-05-25,0.12130028656690284
2017-05-26,0.12181545568253593
2017-05-27,0.12093760378972984
2017-05-28,0.12111007101296045
2017-05-29,0.12424692475798804
2017-05-30,0.1254615049588248
2017-05-31,0.12065515111176706
2017-06-01,0.11760641170248132
2017-06-02,0.11205814492875277
2017-06-03,0.1151339009357184
2017-06-04,0.11380187700506283
2017-06-05,0.11622408603190837
2017-06-06,0.11483717122730686
2017-06-07,0.11606650731209744
2017-06-08,0.11541453138151492
2017-06-09,0.11546069606693488
2017-06-10,0.1176673173817897
2017-06-11,0.1166061932142477
2017-06-12,0.11733556125983413
2017-06-13,0.11807161816031875
2017-06-14,0.11800109406935633
2017-06-15,0.11765448849325244
2017-06-16,0.11837538601967013
2017-06-17,0.11802036474269983
2017-06-18,0.119253222862026
2017-06-19,0.1194147290160319
2017-06-20,0.11091450875527009
2017-06-21,0.10847394501803054
2017-06-22,0.11009486454073425
2017-06-23,0.10818226295097322
2017-06-24,0.10986199572272537
2017-06-25,0.10934094889009027
2017-06-26,0.11068652620421737
2017-06-27,0.11014377415777821
2017-06-28,0.1103599701023028
2017-06-29,0.1119519501321502
2017-06-30,0.1112378755567971
2017-07-01,0.11043565977510883
2017-07-02,0.11055682018904056
2017-07-03,0.11233590451096931
2017-07-04,0.11332473865564063
2017-07-05,0.11065043072467784
2017-07-06,0.11134074357978707
2017-07-07,0.11288141557441222
2017-07-08,0.11186767629077865
2017-07-09,0.11131387828720318
2017-07-10,0.10041342272734521
2017-07-11,0.09838311061252858
2017-07-12,0.09821091667995363
2017-07-13,0.09750211171494905
2017-07-14,0.09745865619054794
2017-07-15,0.09905287957030584
2017-07-16,0.09842949031996873
2017-07-17,0.09629578773249436
2017-07-18,0.09813835341433585
2017-07-19,0.10038540296572984
2017-07-20,0.10039743107453569
2017-07-21,0.09757870462544505
2017-07-22,0.09954686150695835
2017-07-23,0.10027474029847872
2017-07-24,0.09842749674832918
2017-07-25,0.10111884290063045
2017-07-26,0.1003151160901139
2017-07-27,0.09961839540114892
2017-07-28,0.10100334678765677
2017-07-29,0.10014948158153514
2017-07-30,0.10108709166637309
2017-07-31,0.0982374425732131
2017-08-01,0.08697516846393927
2017-08-02,0.0857805234262965
2017-08-03,0.08501800393726056
2017-08-04,0.08643886695367997
2017-08-05,0.08594184336460109
2017-08-06,0.08623439680982936
2017-08-07,0.08771807466075332
2017-08-08,0.08775513976500271
2017-08-09,0.08811319497197778
2017-08-10,0.0870066750039189
2017-08-11,0.08881932589663477
2017-08-12,0.08886180938479038
2017-08-13,0.08935282702144764
2017-08-14,0.08932965074567689
2017-08-15,0.09007945700791264
2017-08-16,0.09153362762902661
2017-08-17,0.09135592819999827
2017-08-18,0.09039197735878868
2017-08-19,0.09144334383744313
2017-08-20,0.08959521842613505
2017-08-21,0.09216540164270737
2017-08-22,0.09118539887991295
2017-08-23,0.09155821826236177
2017-08-24,0.09117808252759474
2017-08-25,0.07561841933346791
2017-08-26,0.0745156715782056
2017-08-27,0.07481627444774053
2017-08-28,0.07391503403265909
2017-08-29,0.07662320651431309
2017-08-30,0.07603996803594604
2017-08-31,0.07526897534272692
2017-09-01,0.0755477344873956
2017-09-02,0.07559446669306724
2017-09-03,0.07472253179445376
2017-09-04,0.07586662423889012
2017-09-05,0.07659983176192875
2017-09-06,0.07569863639220076
2017-09-07,0.07668285984878365
2017-09-08,0.0772416774461322
2017-09-09,0.07627920936517518
2017-09-10,0.07605239127199281
2017-09-11,0.07544447046277925
2017-09-12,0.07736545812850393
2017-09-13,0.0756293927017222
2017-09-14,0.07723828227797691
2017-09-15,0.07824699217328179
2017-09-16,0.0774058871113017
2017-09-17,0.07689787933517267
2017-09-18,0.07625111057667056
2017-09-19,0.07750227955218358
2017-09-20,0.07667827473477895
2017-09-21,0.07733344303465928
2017-09-22,0.06250338548300038
2017-09-23,0.05947934757450102
2017-09-24,0.06132918786858954
2017-09-25,0.05892406866263511
2017-09-26,0.060270124562121996
2017-09-27,0.06109346490682244
2017-09-28,0.05939850251631107
2017-09-29,0.05879634355950758
2017-09-30,0.059108169083676554
2017-10-01,0.059918358155546914
2017-10-02,0.059731567857525425
2017-10-03,0.06008523295512691
2017-10-04,0.06064579393868108
2017-10-05,0.06128218959015275
2017-10-06,0.05942684537037901
2017-10-07,0.059380934640980154
2017-10-08,0.060121625142950386
2017-10-09,0.06014925136565186
2017-10-10,0.061261690769105925
2017-10-11,0.061314426251628085
2017-10-12,0.060863194827046385
2017-10-13,0.0610235206766776
2017-10-14,0.0605580269481909
2017-10-15,0.06158776828274304
2017-10-16,0.06400527036962034
2017-10-17,0.08032360976102826
2017-10-18,0.08127809725532598
2017-10-19,0.0814418343821155
2017-10-20,0.08164783614965176
2017-10-21,0.08024488990177892
2017-10-22,0.0812155915822006
2017-10-23,0.08157291388326415
2017-10-24,0.08178995162818414
2017-10-25,0.08048370377811942
2017-10-26,0.08037372135320342
2017-10-27,0.08150400674645963
2017-10-28,0.08135862559776763
2017-10-29,0.0807149731744854
2017-10-30,0.07990061718290598
2017-10-31,0.08209628593596219
2017-11-01,0.08041010091978129
2017-11-02,0.0806656624911839
2017-11-03,0.08070009684994761
2017-11-04,0.08018244461193769
2017-11-05,0.08182381471202849
2017-11-06,0.08036573244913003
2017-11-07,0.08105766052038432
2017-11-08,0.08038549558996211
2017-11-09,0.0805973654629828
2017-11-10,0.08147179980595087
2017-11-11,0.0810121682364382
2017-11-12,0.08013750240787543
2017-11-13,0.08098221840231834
2017-11-14,0.07942855660757542
2017-11-15,0.08125250963639696
2017-11-16,0.08010628123603913
2017-11-17,0.08068010577036966
2017-11-18,0.08052572346926401
2017-11-19,0.0808817343435182
2017-11-20,0.08080442850089664
2017-11-21,0.08072755928229536
2017-11-22,0.08115619464632307
2017-11-23,0.08049872499094235
2017-11-24,0.08076185656494217
2017-11-25,0.08031338002307375
2017-11-26,0.08052058738640966
2017-11-27,0.08011867744672219
2017-11-28,0.0802565635006034
2017-11-29,0.08071264880998807
2017-11-30,0.08065825634167378
2017-12-01,0.08088900237799956
2017-12-02,0.0797575125227179
2017-12-03,0.08027854854999972
2017-12-04,0.08062916589695246
2017-12-05,0.08147311127064483
2017-12-06,0.08147301495133985
2017-12-07,0.08255472743110848
2017-12-08,0.0805756683958212
2017-12-09,0.08111219637371292
2017-12-10,0.08038221883958419
2017-12-11,0.0801074117493088
2017-12-12,0.08107198219990086
2017-12-13,0.08121292704014316
2017-12-14,0.08192980716789289
2017-12-15,0.08208425291801658
2017-12-16,0.08023455657648304
2017-12-17,0.08007206964979385
2017-12-18,0.08093260068099517
2017-12-19,0.08119952858517787
